"X","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj","chrom"
745,"LOC111970018",111970018,"NC_036851.1",24316588,24355975,"ALL","SB",-0.0645068706149793,0.163755925532269,0.228262796147248,0.00209950722672394,0.0469433738587881,"chr036851.1"
746,"LOC111970024",111970024,"NC_036851.1",24549270,24576605,"LB","LB",0.290231154751453,0.215351567821456,-0.0748795869299975,0.00200838194978822,0.0454406288170008,"chr036851.1"
747,"LOC111970039",111970039,"NC_036851.1",25738273,25768885,"PL","PL",-1.03602700333711,0.0114448592411642,1.04747186257828,7.47569143154714e-06,0.000744009290092073,"chr036851.1"
748,"LOC111970040",111970040,"NC_036851.1",25860264,25891869,"ALL","LB",-0.443195472056062,-0.228003274561109,0.215192197494954,0.000748462983102587,0.0233292504387784,"chr036851.1"
749,"LOC111970089",111970089,"NC_036851.1",27063450,27091908,"PL","PL",-0.404309545540088,0.0050211145972842,0.409330660137373,0.000176144124319329,0.00864608550892527,"chr036851.1"
751,"LOC111970092",111970092,"NC_036851.1",27096934,27128133,"PL","PL",-0.752201497009559,0.239011671325422,0.99121316833498,0.00175407659885341,0.0411425763381387,"chr036851.1"
752,"LOC111970107",111970107,"NC_036851.1",27430788,27465370,"ALL","PL",0.408183812110735,0.174118494125428,-0.234065317985306,0.000295218916653895,0.0123923289432623,"chr036851.1"
753,"LOC111970111",111970111,"NC_036851.1",27725599,27756543,"LB","LB",0.625626844795342,0.463175219175905,-0.162451625619437,0.000366071360604374,0.014507678372854,"chr036851.1"
754,"LOC111970120",111970120,"NC_036851.1",28555366,28655020,"PL","PL",-0.31046020421174,-0.0909123584248943,0.219547845786845,0.000718199918577794,0.0226887181915069,"chr036851.1"
758,"LOC111970133",111970133,"NC_036851.1",29137999,29179916,"PL","PL",-1.61889506409404,0.123193353574829,1.74208841766887,1.84921737607567e-05,0.00154920721527352,"chr036851.1"
759,"LOC111970142",111970142,"NC_036851.1",29860503,29911344,"PL","PL",-0.453074464609067,0.15922318045444,0.612297645063507,0.00198591448857946,0.0451147965340335,"chr036851.1"
760,"LOC111970186",111970186,"NC_036851.1",31553531,31705996,"SB","SB",0.0657474335517812,0.399204402250353,0.333456968698572,0.0006261164491729,0.0208186953818094,"chr036851.1"
764,"LOC111970201",111970201,"NC_036851.1",32314550,32342209,"LB","LB",0.399262536542335,0.28866821012024,-0.110594326422095,0.00163971686217354,0.0394746626838675,"chr036851.1"
765,"LOC111970224",111970224,"NC_036851.1",32847298,32893567,"ALL","LB",0.239030754588776,0.418136056358254,0.179105301769479,0.000136425901170131,0.0071470613924352,"chr036851.1"
767,"LOC111970265",111970265,"NC_036851.1",34096074,34119273,"LB","LB",0.450935287766139,0.427191881144694,-0.0237434066214455,0.00137648348937586,0.0349489509994344,"chr036851.1"
771,"LOC111970301",111970301,"NC_036851.1",35914714,35944094,"LB","LB",0.616380442313764,0.394877667825283,-0.221502774488481,0.000500083071066242,0.0180670725644038,"chr036851.1"
772,"LOC111970300",111970300,"NC_036851.1",35923968,35949038,"LB","LB",0.520142375433349,0.428855540710605,-0.0912868347227443,0.000831195881007541,0.0248919973113193,"chr036851.1"
774,"LOC111970313",111970313,"NC_036851.1",36275265,36332482,"PL","PL",0.642998285071033,-0.47741016199296,-1.12040844706399,0.000610554916745108,0.0205020405721368,"chr036851.1"
775,"LOC111970314",111970314,"NC_036851.1",36438858,36538981,"LB","LB",-0.77248812520208,-0.455719409816087,0.316768715385993,0.000635237775960444,0.0209988050888463,"chr036851.1"
777,"LOC111970336",111970336,"NC_036851.1",38110939,38135192,"LB","LB",2.34926824024228,2.95844022895677,0.609171988714498,7.18156752391791e-05,0.00428842174999669,"chr036851.1"
778,"LOC111970717",111970717,"NC_036851.1",39381565,39416163,"PL","PL",3.05582111244315,0.140038843909144,-2.915782268534,1.32896266017476e-07,2.69250547120101e-05,"chr036851.1"
779,"LOC111970355",111970355,"NC_036851.1",39405721,39448357,"PL","PL",1.99764290825169,0.254756755922019,-1.74288615232967,1.30184525965744e-17,5.16962752609968e-14,"chr036851.1"
780,"LOC111970357",111970357,"NC_036851.1",39428995,39461610,"ALL","LB",1.79133022418922,0.927790210021033,-0.863540014168183,2.73009038486586e-11,1.57118679975396e-08,"chr036851.1"
781,"tpgs1",111970361,"NC_036851.1",39483121,39505566,"SB","SB",0.0612914266775179,0.372613852532504,0.311322425854986,0.000517703719271302,0.018470812841207,"chr036851.1"
782,"LOC111970366",111970366,"NC_036851.1",39569999,39609834,"PL","PL",-0.375706256967506,0.0776264714407498,0.453332728408256,0.000404040703839529,0.0157298591661448,"chr036851.1"
784,"LOC111970386",111970386,"NC_036851.1",40714083,40738555,"PL","PL",1.5145611280027,0.350887897923097,-1.1636732300796,7.97912050731029e-06,0.000782347840358745,"chr036851.1"
785,"LOC111970423",111970423,"NC_036851.1",41498071,41528989,"ALL","LB",0.174135757379183,0.259457954218589,0.0853221968394058,0.00161591990484262,0.0391030953207192,"chr036851.1"
788,"LOC111970434",111970434,"NC_036851.1",42313247,42344445,"LB","LB",0.725322829544252,0.542644525803751,-0.182678303740501,0.00146297824098928,0.0364688424040705,"chr036851.1"
789,"LOC111970464",111970464,"NC_036851.1",45100291,45154276,"PL","PL",-1.17345300871461,-0.402430575955327,0.77102243275928,1.36590569889677e-08,3.76667467383268e-06,"chr036851.1"
790,"LOC112081173",112081173,"NC_036852.1",269576,321428,"ALL","PL",0.226357876118587,0.0980271948073962,-0.128330681311191,0.00199225653758032,0.0451813290161706,"chr036852.1"
792,"LOC111971059",111971059,"NC_036852.1",1611028,1679068,"PL","PL",-0.753151320807187,0.0496680444775451,0.802819365284732,0.000581287973973237,0.0199334589347817,"chr036852.1"
793,"LOC111971077",111971077,"NC_036852.1",5364753,5398186,"LB","LB",-0.421741732782043,-0.401501351790108,0.020240380991935,2.05842957795799e-06,0.00026964762176183,"chr036852.1"
794,"sts",111970941,"NC_036852.1",6124253,6158664,"ALL","SB",-0.164041848138595,0.166125774057585,0.330167622196181,0.00228370941311804,0.0493328648246239,"chr036852.1"
795,"LOC111970962",111970962,"NC_036852.1",6972415,7000358,"PL","PL",0.645684228669792,0.0793255695061994,-0.566358659163593,2.06428801348769e-06,0.00026964762176183,"chr036852.1"
797,"LOC112067758",112067758,"NC_036852.1",6984710,7022687,"ALL","LB",0.392687084202516,0.236186854199812,-0.156500230002704,3.84650928054525e-05,0.00266570477365536,"chr036852.1"
799,"LOC111970978",111970978,"NC_036852.1",7549446,7586902,"PL","PL",-0.784043545601189,0.185301997677119,0.969345543278308,0.000745702857494937,0.0232658595111465,"chr036852.1"
800,"kynu",111970992,"NC_036852.1",8331012,8369368,"LB","LB",0.460311112534221,0.32732385708721,-0.132987255447011,0.000197533796820755,0.00934930521067004,"chr036852.1"
805,"fastkd2",111971012,"NC_036852.1",9777825,9808318,"SB","SB",-0.0397724180372645,-0.238264864986273,-0.198492446949009,0.00144592883161045,0.0361345713676848,"chr036852.1"
807,"LOC111971054",111971054,"NC_036852.1",12675641,12716228,"PL","PL",-0.940957977657844,-0.318329343893396,0.622628633764447,0.000433975193618742,0.0163969124058994,"chr036852.1"
808,"mtx2",111971124,"NC_036852.1",13741409,13779472,"ALL","LB",0.219327939625917,0.124933778720308,-0.0943941609056087,0.00146028890174382,0.0364475627204571,"chr036852.1"
809,"LOC111971140",111971140,"NC_036852.1",13836579,13862362,"PL","PL",-4.56585558699604,0.287218862930283,4.85307444992632,0.000985070657259817,0.0276446330740547,"chr036852.1"
811,"LOC111971928",111971928,"NC_036853.1",507637,558492,"LB","LB",-0.478293773835417,-0.654171479404477,-0.17587770556906,5.08227411692616e-08,1.22313397080689e-05,"chr036853.1"
812,"LOC111971945",111971945,"NC_036853.1",581379,609546,"LB","LB",-0.523325537789636,-0.71157152596975,-0.188245988180114,7.1995657681789e-08,1.6525708477132e-05,"chr036853.1"
814,"LOC111971778",111971778,"NC_036853.1",606701,636656,"LB","LB",-0.503693684131302,-0.609996591544287,-0.106302907412985,0.000668169983825278,0.0217840969275056,"chr036853.1"
815,"LOC111971933",111971933,"NC_036853.1",766419,789427,"LB","LB",2.60083414399844,2.31853924592638,-0.282294898072067,0.00125485795793888,0.0327234070139397,"chr036853.1"
816,"LOC111971922",111971922,"NC_036853.1",1446578,1470556,"ALL","SB",-0.355721556086086,-0.722062151953729,-0.366340595867643,0.000187554340148923,0.00902293147738448,"chr036853.1"
817,"LOC111971936",111971936,"NC_036853.1",1456587,1479253,"LB","LB",-0.675512188968046,-0.594488700731098,0.0810234882369477,0.000310355081443256,0.012837708629283,"chr036853.1"
818,"LOC111971940",111971940,"NC_036853.1",1866473,1888013,"LB","LB",-0.6383061983167,-0.936958923958441,-0.298652725641741,0.00125889513553968,0.0327593223016255,"chr036853.1"
819,"LOC111971782",111971782,"NC_036853.1",1894083,1929170,"LB","LB",-0.442780328474446,-0.769111758926033,-0.326331430451587,1.43156094110142e-06,0.000202641118528048,"chr036853.1"
820,"LOC111971792",111971792,"NC_036853.1",4256433,4285788,"PL","PL",-1.20348347538487,-0.307235128632003,0.896248346752871,4.93193227472245e-06,0.000541013896765825,"chr036853.1"
821,"LOC111972000",111972000,"NC_036853.1",4563353,4587392,"PL","PL",-0.566241906403613,-0.198164879591077,0.368077026812536,0.00172220147752926,0.0406660402168103,"chr036853.1"
823,"LOC111972388",111972388,"NC_036853.1",4667235,4689280,"SB","SB",-0.0604859512312117,0.368114981204319,0.428600932435531,0.000223845468758738,0.0101355798910028,"chr036853.1"
824,"LOC111971884",111971884,"NC_036853.1",4670977,4703213,"ALL","SB",-0.267843604974605,-0.541593534107638,-0.273749929133033,0.00162149306938935,0.0391901946350888,"chr036853.1"
825,"LOC111972010",111972010,"NC_036853.1",5046842,5085228,"ALL","SB",0.0751277490931698,-0.143546212571815,-0.218673961664984,0.001712459589984,0.0405967582666961,"chr036853.1"
827,"etfbkmt",111972396,"NC_036853.1",5078932,5100572,"ALL","PL",0.274204527613511,-0.254684051302215,-0.528888578915727,0.00106376953445111,0.0291728509758656,"chr036853.1"
828,"LOC111972017",111972017,"NC_036853.1",5246182,5289598,"LB","LB",0.387445768971169,0.254622666747763,-0.132823102223406,1.6779434054015e-05,0.00143911733538863,"chr036853.1"
831,"LOC111972020",111972020,"NC_036853.1",5307363,5333908,"ALL","LB",0.177626433723333,0.109009719725767,-0.068616713997566,8.06344591143762e-05,0.00470190069226414,"chr036853.1"
839,"hapln3",111972046,"NC_036853.1",7256138,7289781,"LB","LB",-0.225416436067368,-0.193626968112347,0.0317894679550205,0.000753922800157636,0.0234325583356972,"chr036853.1"
842,"LOC111972090",111972090,"NC_036853.1",10324107,10351079,"ALL","PL",0.395952161469014,0.157208979827443,-0.238743181641571,0.00137321701356115,0.03491065787997,"chr036853.1"
844,"LOC111971838",111971838,"NC_036853.1",13310280,13380692,"LB","LB",-0.866220573206887,-0.833946663734167,0.0322739094727194,0.000390250050309788,0.0152527849387812,"chr036853.1"
845,"LOC111972174",111972174,"NC_036853.1",14157951,14187820,"ALL","LB",0.167362323979275,0.0843427277208067,-0.083019596258468,0.00169388872692668,0.0403747427048371,"chr036853.1"
847,"LOC111972257",111972257,"NC_036853.1",16551086,16596349,"LB","LB",-0.673399846626751,-0.568491683518175,0.104908163108576,1.26351245797372e-05,0.001151877417142,"chr036853.1"
849,"LOC111972213",111972213,"NC_036853.1",17075845,17131175,"LB","LB",0.244435488560378,0.272246585587778,0.0278110970274001,0.00017911868676614,0.00873808728683466,"chr036853.1"
850,"LOC111972224",111972224,"NC_036853.1",17543276,17572781,"LB","LB",-0.665249627425302,-0.681352621528583,-0.0161029941032808,0.00173492571586876,0.0408623369971226,"chr036853.1"
851,"LOC111971481",111971481,"NC_036853.1",19106572,19137171,"PL","PL",-1.20517814142889,-0.513811941456303,0.691366199972586,0.000897733097355763,0.0261739950778248,"chr036853.1"
853,"rabggta",111972248,"NC_036853.1",19381965,19410394,"PL","PL",0.163454271980642,0.00758008979628481,-0.155874182184357,0.000444742322153764,0.0166681263892119,"chr036853.1"
856,"LOC111972251",111972251,"NC_036853.1",19413110,19448786,"LB","LB",0.551196240926145,0.526894404048445,-0.0243018368776997,0.000101351633752308,0.005676549190838,"chr036853.1"
857,"nmu",111971553,"NC_036853.1",23033833,23068060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189,"chr036853.1"
863,"LOC111972402",111972402,"NC_036853.1",28616139,28646725,"ALL","PL",0.174073635213559,0.0438891317690471,-0.130184503444512,8.73294189067564e-06,0.000843759422089367,"chr036853.1"
864,"LOC111971218",111971218,"NC_036853.1",30523914,30593492,"LB","LB",0.805591338548641,0.896929147151812,0.0913378086031712,8.11012812971277e-07,0.000121529504917319,"chr036853.1"
865,"LOC111971429",111971429,"NC_036853.1",38907616,38937176,"LB","LB",-0.566998783260734,-0.662588579823419,-0.0955897965626859,4.90386008047161e-08,1.18739197436297e-05,"chr036853.1"
866,"LOC111971479",111971479,"NC_036853.1",40889955,40911081,"PL","PL",0.879326820267352,-0.371879798947404,-1.25120661921476,0.000717120989320989,0.0226887181915069,"chr036853.1"
867,"LOC111971496",111971496,"NC_036853.1",41911472,41950605,"PL","PL",0.758794995895306,0.262604647329151,-0.496190348566155,0.000150309675128354,0.00768184967740917,"chr036853.1"
868,"sod3",111971522,"NC_036853.1",42815146,42838474,"LB","LB",0.513674940717231,0.437228143362112,-0.076446797355119,6.50600557668511e-06,0.000674552170888161,"chr036853.1"
871,"acsl1",111971531,"NC_036853.1",42980660,43052523,"LB","LB",-0.493923450413138,-0.318610265837676,0.175313184575462,3.06641990745381e-05,0.00224249603176779,"chr036853.1"
874,"LOC111971548",111971548,"NC_036853.1",43754809,43801097,"LB","LB",0.406967761671286,0.256453165389243,-0.150514596282043,0.000681944742637377,0.0219627134875347,"chr036853.1"
875,"LOC111971274",111971274,"NC_036853.1",44920024,44945215,"LB","LB",-0.587576582918095,-0.844373766031924,-0.25679718311383,4.80261652921559e-08,1.17723396527871e-05,"chr036853.1"
876,"LOC111971567",111971567,"NC_036853.1",44944464,44987683,"SB","SB",-0.221805096486989,-0.66045944237969,-0.4386543458927,0.000982112420077698,0.0276279060886345,"chr036853.1"
878,"LOC111971571",111971571,"NC_036853.1",44972511,44997591,"SB","SB",-0.674298849782639,-1.53121033304179,-0.856911483259147,0.000440488183966878,0.0165557389426838,"chr036853.1"
879,"LOC111971577",111971577,"NC_036853.1",45130140,45163435,"ALL","SB",0.130235727701321,-0.200916686393591,-0.331152414094913,0.000182301122308713,0.00888171100346463,"chr036853.1"
881,"LOC111971323",111971323,"NC_036853.1",49850906,49883686,"PL","PL",0.961929462587441,0.181294049050945,-0.780635413536497,0.000107877608659985,0.00597122411790287,"chr036853.1"
882,"LOC111971620",111971620,"NC_036853.1",49867808,49898058,"PL","PL",1.48005254507465,0.36193178467168,-1.11812076040297,5.61669925770377e-21,3.18627325033452e-17,"chr036853.1"
883,"LOC111971637",111971637,"NC_036853.1",50715084,50738015,"PL","PL",-1.65109476588328,-0.308105139554257,1.34298962632902,1.53679613195419e-06,0.000213378232167486,"chr036853.1"
884,"LOC111973592",111973592,"NC_036854.1",1486914,1531071,"ALL","PL",0.988289942171652,0.480688774678509,-0.507601167493144,0.000595238156215386,0.0201689235717527,"chr036854.1"
885,"LOC111973176",111973176,"NC_036854.1",1846826,1874915,"PL","PL",0.299552103140039,0.0859737291111883,-0.213578374028851,0.00086700243282498,0.0256547441188375,"chr036854.1"
886,"LOC111972507",111972507,"NC_036854.1",2543492,2609985,"ALL","LB",-0.770910704416535,-0.409817428490279,0.361093275926256,1.24826488871159e-05,0.00114213361130731,"chr036854.1"
887,"tdrd6",111972680,"NC_036854.1",2615712,2658029,"LB","LB",0.465041758992294,0.560514464384591,0.0954727053922977,0.00112249359496442,0.0303019854901681,"chr036854.1"
890,"LOC111972510",111972510,"NC_036854.1",5021559,5070369,"PL","PL",-0.875856461009079,-0.33690147532796,0.538954985681119,0.000159628942458639,0.0080466460672486,"chr036854.1"
892,"LOC111972938",111972938,"NC_036854.1",8113000,8137010,"ALL","LB",-1.11492266780222,-0.588072950775528,0.526849717026691,0.00156082508865222,0.0381183052093355,"chr036854.1"
895,"LOC111973599",111973599,"NC_036854.1",11507643,11531216,"LB","LB",0.436018898642266,0.526383192562459,0.0903642939201934,2.91936354328704e-06,0.00035560713590162,"chr036854.1"
896,"LOC111972508",111972508,"NC_036854.1",12330814,12522241,"LB","LB",-0.35369592866705,-0.281830686593276,0.0718652420737734,0.00108140607473578,0.0295341370204661,"chr036854.1"
897,"LOC111972658",111972658,"NC_036854.1",13900726,13928279,"LB","LB",0.223336061279627,0.252377134640413,0.0290410733607853,2.00120272779883e-05,0.00163715281901189,"chr036854.1"
898,"LOC111973430",111973430,"NC_036854.1",13944671,13977822,"PL","PL",-0.297044405776232,-0.074772136234697,0.222272269541535,9.76891074501489e-05,0.00551027621710996,"chr036854.1"
899,"LOC111973408",111973408,"NC_036854.1",14673852,14726181,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219,"chr036854.1"
907,"gabrr1",111972538,"NC_036854.1",15159274,15187030,"SB","SB",-0.103598469951138,0.710507946363093,0.814106416314231,0.00184254057561713,0.0425691639174032,"chr036854.1"
908,"LOC111973453",111973453,"NC_036854.1",15274680,15353583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311,"chr036854.1"
913,"LOC111973349",111973349,"NC_036854.1",16998062,17026306,"ALL","LB",0.357547860590119,0.224929126642869,-0.132618733947251,2.73208753207599e-06,0.000336929179809744,"chr036854.1"
914,"LOC111973404",111973404,"NC_036854.1",19544076,19576376,"LB","LB",-3.64506328059934,-2.70411845600709,0.940944824592256,3.99680244994683e-14,5.43039302749301e-11,"chr036854.1"
918,"LOC111973118",111973118,"NC_036854.1",20447132,20473913,"ALL","LB",0.311960193738438,0.169568720186568,-0.14239147355187,0.00216235481540002,0.0477570131921772,"chr036854.1"
