"","gene_name","gene_id","chromosome_RefSeq","start","stop","direction","direction_unique","log2FoldChange_LB_vs_PL","log2FoldChange_LB_vs_SB","log2FoldChange_PL_vs_SB","pvalue","padj"
"837","LOC111972020",111972020,"NC_036853.1",5317835,5323900,"ALL","LB",0.177626433723333,0.109009719725767,-0.068616713997566,8.06344591143762e-05,0.00470190069226414
"838","LOC111972020",111972020,"NC_036853.1",5317835,5323899,"ALL","LB",0.177626433723333,0.109009719725767,-0.068616713997566,8.06344591143762e-05,0.00470190069226414
"839","hapln3",111972046,"NC_036853.1",7266138,7279781,"LB","LB",-0.225416436067368,-0.193626968112347,0.0317894679550205,0.000753922800157636,0.0234325583356972
"840","hapln3",111972046,"NC_036853.1",7266138,7279780,"LB","LB",-0.225416436067368,-0.193626968112347,0.0317894679550205,0.000753922800157636,0.0234325583356972
"841","hapln3",111972046,"NC_036853.1",7272948,7279787,"LB","LB",-0.225416436067368,-0.193626968112347,0.0317894679550205,0.000753922800157636,0.0234325583356972
"842","LOC111972090",111972090,"NC_036853.1",10334107,10341079,"ALL","PL",0.395952161469014,0.157208979827443,-0.238743181641571,0.00137321701356115,0.03491065787997
"843","LOC111972090",111972090,"NC_036853.1",10334110,10341079,"ALL","PL",0.395952161469014,0.157208979827443,-0.238743181641571,0.00137321701356115,0.03491065787997
"844","LOC111971838",111971838,"NC_036853.1",13320280,13370692,"LB","LB",-0.866220573206887,-0.833946663734167,0.0322739094727194,0.000390250050309788,0.0152527849387812
"845","LOC111972174",111972174,"NC_036853.1",14167951,14177820,"ALL","LB",0.167362323979275,0.0843427277208067,-0.083019596258468,0.00169388872692668,0.0403747427048371
"846","LOC111972174",111972174,"NC_036853.1",14167951,14177820,"ALL","LB",0.167362323979275,0.0843427277208067,-0.083019596258468,0.00169388872692668,0.0403747427048371
"847","LOC111972257",111972257,"NC_036853.1",16561086,16586349,"LB","LB",-0.673399846626751,-0.568491683518175,0.104908163108576,1.26351245797372e-05,0.001151877417142
"848","LOC111972257",111972257,"NC_036853.1",16561086,16565437,"LB","LB",-0.673399846626751,-0.568491683518175,0.104908163108576,1.26351245797372e-05,0.001151877417142
"849","LOC111972213",111972213,"NC_036853.1",17085845,17121175,"LB","LB",0.244435488560378,0.272246585587778,0.0278110970274001,0.00017911868676614,0.00873808728683466
"850","LOC111972224",111972224,"NC_036853.1",17553276,17562781,"LB","LB",-0.665249627425302,-0.681352621528583,-0.0161029941032808,0.00173492571586876,0.0408623369971226
"851","LOC111971481",111971481,"NC_036853.1",19116572,19127171,"PL","PL",-1.20517814142889,-0.513811941456303,0.691366199972586,0.000897733097355763,0.0261739950778248
"852","LOC111971481",111971481,"NC_036853.1",19116572,19125687,"PL","PL",-1.20517814142889,-0.513811941456303,0.691366199972586,0.000897733097355763,0.0261739950778248
"853","rabggta",111972248,"NC_036853.1",19391965,19400394,"PL","PL",0.163454271980642,0.00758008979628481,-0.155874182184357,0.000444742322153764,0.0166681263892119
"854","rabggta",111972248,"NC_036853.1",19391965,19398386,"PL","PL",0.163454271980642,0.00758008979628481,-0.155874182184357,0.000444742322153764,0.0166681263892119
"855","rabggta",111972248,"NC_036853.1",19391965,19398386,"PL","PL",0.163454271980642,0.00758008979628481,-0.155874182184357,0.000444742322153764,0.0166681263892119
"856","LOC111972251",111972251,"NC_036853.1",19423110,19438786,"LB","LB",0.551196240926145,0.526894404048445,-0.0243018368776997,0.000101351633752308,0.005676549190838
"857","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"858","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"859","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"860","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"861","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"862","nmu",111971553,"NC_036853.1",23043833,23058060,"SB","SB",0.905836509025012,-4.26503419060469,-5.1708706996297,1.99664571328263e-05,0.00163715281901189
"863","LOC111972402",111972402,"NC_036853.1",28626139,28636725,"ALL","PL",0.174073635213559,0.0438891317690471,-0.130184503444512,8.73294189067564e-06,0.000843759422089367
"864","LOC111971218",111971218,"NC_036853.1",30533914,30583492,"LB","LB",0.805591338548641,0.896929147151812,0.0913378086031712,8.11012812971277e-07,0.000121529504917319
"865","LOC111971429",111971429,"NC_036853.1",38917616,38927176,"LB","LB",-0.566998783260734,-0.662588579823419,-0.0955897965626859,4.90386008047161e-08,1.18739197436297e-05
"866","LOC111971479",111971479,"NC_036853.1",40899955,40901081,"PL","PL",0.879326820267352,-0.371879798947404,-1.25120661921476,0.000717120989320989,0.0226887181915069
"867","LOC111971496",111971496,"NC_036853.1",41921472,41940605,"PL","PL",0.758794995895306,0.262604647329151,-0.496190348566155,0.000150309675128354,0.00768184967740917
"868","sod3",111971522,"NC_036853.1",42825146,42828474,"LB","LB",0.513674940717231,0.437228143362112,-0.076446797355119,6.50600557668511e-06,0.000674552170888161
"869","sod3",111971522,"NC_036853.1",42825146,42828361,"LB","LB",0.513674940717231,0.437228143362112,-0.076446797355119,6.50600557668511e-06,0.000674552170888161
"870","sod3",111971522,"NC_036853.1",42825146,42828329,"LB","LB",0.513674940717231,0.437228143362112,-0.076446797355119,6.50600557668511e-06,0.000674552170888161
"871","acsl1",111971531,"NC_036853.1",42990660,43042523,"LB","LB",-0.493923450413138,-0.318610265837676,0.175313184575462,3.06641990745381e-05,0.00224249603176779
"872","acsl1",111971531,"NC_036853.1",42990660,43042523,"LB","LB",-0.493923450413138,-0.318610265837676,0.175313184575462,3.06641990745381e-05,0.00224249603176779
"873","acsl1",111971531,"NC_036853.1",42990660,43039886,"LB","LB",-0.493923450413138,-0.318610265837676,0.175313184575462,3.06641990745381e-05,0.00224249603176779
"874","LOC111971548",111971548,"NC_036853.1",43764809,43791097,"LB","LB",0.406967761671286,0.256453165389243,-0.150514596282043,0.000681944742637377,0.0219627134875347
"875","LOC111971274",111971274,"NC_036853.1",44930024,44935215,"LB","LB",-0.587576582918095,-0.844373766031924,-0.25679718311383,4.80261652921559e-08,1.17723396527871e-05
"876","LOC111971567",111971567,"NC_036853.1",44954464,44977683,"SB","SB",-0.221805096486989,-0.66045944237969,-0.4386543458927,0.000982112420077698,0.0276279060886345
"877","LOC111971567",111971567,"NC_036853.1",44954464,44956958,"SB","SB",-0.221805096486989,-0.66045944237969,-0.4386543458927,0.000982112420077698,0.0276279060886345
"878","LOC111971571",111971571,"NC_036853.1",44982511,44987591,"SB","SB",-0.674298849782639,-1.53121033304179,-0.856911483259147,0.000440488183966878,0.0165557389426838
"879","LOC111971577",111971577,"NC_036853.1",45140140,45153435,"ALL","SB",0.130235727701321,-0.200916686393591,-0.331152414094913,0.000182301122308713,0.00888171100346463
"880","LOC111971577",111971577,"NC_036853.1",45140140,45153435,"ALL","SB",0.130235727701321,-0.200916686393591,-0.331152414094913,0.000182301122308713,0.00888171100346463
"881","LOC111971323",111971323,"NC_036853.1",49860906,49873686,"PL","PL",0.961929462587441,0.181294049050945,-0.780635413536497,0.000107877608659985,0.00597122411790287
"882","LOC111971620",111971620,"NC_036853.1",49877808,49888058,"PL","PL",1.48005254507465,0.36193178467168,-1.11812076040297,5.61669925770377e-21,3.18627325033452e-17
"883","LOC111971637",111971637,"NC_036853.1",50725084,50728015,"PL","PL",-1.65109476588328,-0.308105139554257,1.34298962632902,1.53679613195419e-06,0.000213378232167486
"884","LOC111973592",111973592,"NC_036854.1",1496914,1521071,"ALL","PL",0.988289942171652,0.480688774678509,-0.507601167493144,0.000595238156215386,0.0201689235717527
"885","LOC111973176",111973176,"NC_036854.1",1856826,1864915,"PL","PL",0.299552103140039,0.0859737291111883,-0.213578374028851,0.00086700243282498,0.0256547441188375
"886","LOC111972507",111972507,"NC_036854.1",2553492,2599985,"ALL","LB",-0.770910704416535,-0.409817428490279,0.361093275926256,1.24826488871159e-05,0.00114213361130731
"887","tdrd6",111972680,"NC_036854.1",2625712,2648029,"LB","LB",0.465041758992294,0.560514464384591,0.0954727053922977,0.00112249359496442,0.0303019854901681
"888","tdrd6",111972680,"NC_036854.1",2625712,2645141,"LB","LB",0.465041758992294,0.560514464384591,0.0954727053922977,0.00112249359496442,0.0303019854901681
"889","tdrd6",111972680,"NC_036854.1",2625713,2648029,"LB","LB",0.465041758992294,0.560514464384591,0.0954727053922977,0.00112249359496442,0.0303019854901681
"890","LOC111972510",111972510,"NC_036854.1",5031559,5060369,"PL","PL",-0.875856461009079,-0.33690147532796,0.538954985681119,0.000159628942458639,0.0080466460672486
"891","LOC111972510",111972510,"NC_036854.1",5036636,5060369,"PL","PL",-0.875856461009079,-0.33690147532796,0.538954985681119,0.000159628942458639,0.0080466460672486
"892","LOC111972938",111972938,"NC_036854.1",8123000,8127010,"ALL","LB",-1.11492266780222,-0.588072950775528,0.526849717026691,0.00156082508865222,0.0381183052093355
"893","LOC111972938",111972938,"NC_036854.1",8123000,8127010,"ALL","LB",-1.11492266780222,-0.588072950775528,0.526849717026691,0.00156082508865222,0.0381183052093355
"894","LOC111972938",111972938,"NC_036854.1",8123000,8126979,"ALL","LB",-1.11492266780222,-0.588072950775528,0.526849717026691,0.00156082508865222,0.0381183052093355
"895","LOC111973599",111973599,"NC_036854.1",11517643,11521216,"LB","LB",0.436018898642266,0.526383192562459,0.0903642939201934,2.91936354328704e-06,0.00035560713590162
"896","LOC111972508",111972508,"NC_036854.1",12340814,12512241,"LB","LB",-0.35369592866705,-0.281830686593276,0.0718652420737734,0.00108140607473578,0.0295341370204661
"897","LOC111972658",111972658,"NC_036854.1",13910726,13918279,"LB","LB",0.223336061279627,0.252377134640413,0.0290410733607853,2.00120272779883e-05,0.00163715281901189
"898","LOC111973430",111973430,"NC_036854.1",13954671,13967822,"PL","PL",-0.297044405776232,-0.074772136234697,0.222272269541535,9.76891074501489e-05,0.00551027621710996
"899","LOC111973408",111973408,"NC_036854.1",14683852,14716181,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"900","LOC111973408",111973408,"NC_036854.1",14683852,14713073,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"901","LOC111973408",111973408,"NC_036854.1",14683852,14713073,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"902","LOC111973408",111973408,"NC_036854.1",14683852,14713073,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"903","LOC111973408",111973408,"NC_036854.1",14683852,14713073,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"904","LOC111973408",111973408,"NC_036854.1",14683852,14713072,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"905","LOC111973408",111973408,"NC_036854.1",14683852,14713072,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"906","LOC111973408",111973408,"NC_036854.1",14683852,14713069,"ALL","LB",0.256034546432029,0.449429660442204,0.193395114010174,0.000679966219004407,0.0219524053306219
"907","gabrr1",111972538,"NC_036854.1",15169274,15177030,"SB","SB",-0.103598469951138,0.710507946363093,0.814106416314231,0.00184254057561713,0.0425691639174032
"908","LOC111973453",111973453,"NC_036854.1",15284680,15343583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311
"909","LOC111973453",111973453,"NC_036854.1",15289840,15343583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311
"910","LOC111973453",111973453,"NC_036854.1",15289841,15343583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311
"911","LOC111973453",111973453,"NC_036854.1",15332639,15343583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311
"912","LOC111973453",111973453,"NC_036854.1",15332647,15343583,"SB","SB",0.186754420559269,-0.336498198272793,-0.523252618832062,3.37274430387322e-05,0.00243070192934311
"913","LOC111973349",111973349,"NC_036854.1",17008062,17016306,"ALL","LB",0.357547860590119,0.224929126642869,-0.132618733947251,2.73208753207599e-06,0.000336929179809744
"914","LOC111973404",111973404,"NC_036854.1",19554076,19566376,"LB","LB",-3.64506328059934,-2.70411845600709,0.940944824592256,3.99680244994683e-14,5.43039302749301e-11
"915","LOC111973404",111973404,"NC_036854.1",19554076,19565850,"LB","LB",-3.64506328059934,-2.70411845600709,0.940944824592256,3.99680244994683e-14,5.43039302749301e-11
"916","LOC111973404",111973404,"NC_036854.1",19554076,19565840,"LB","LB",-3.64506328059934,-2.70411845600709,0.940944824592256,3.99680244994683e-14,5.43039302749301e-11
"917","LOC111973404",111973404,"NC_036854.1",19554076,19565838,"LB","LB",-3.64506328059934,-2.70411845600709,0.940944824592256,3.99680244994683e-14,5.43039302749301e-11
"918","LOC111973118",111973118,"NC_036854.1",20457132,20463913,"ALL","LB",0.311960193738438,0.169568720186568,-0.14239147355187,0.00216235481540002,0.0477570131921772
"919","LOC111973118",111973118,"NC_036854.1",20457132,20463575,"ALL","LB",0.311960193738438,0.169568720186568,-0.14239147355187,0.00216235481540002,0.0477570131921772
"920","LOC111973118",111973118,"NC_036854.1",20457132,20461703,"ALL","LB",0.311960193738438,0.169568720186568,-0.14239147355187,0.00216235481540002,0.0477570131921772
"921","LOC111973462",111973462,"NC_036854.1",20583972,20590485,"LB","LB",-0.353841294798304,-0.503564529597332,-0.149723234799027,0.000766692009966834,0.0236193481115462
"922","ctsb",111972682,"NC_036854.1",20991142,20995915,"LB","LB",0.674088705239209,0.498632340565652,-0.175456364673557,0.000590251409620696,0.0201064581928333
"923","LOC111972685",111972685,"NC_036854.1",21029675,21044821,"SB","SB",-0.339159695528518,-0.867110823687529,-0.527951128159012,0.000517099565176188,0.0184658486808871
"924","LOC111972551",111972551,"NC_036854.1",21770117,21777868,"LB","LB",-1.22582086861866,-0.960760734284964,0.265060134333696,3.80301654160726e-07,6.4537515755224e-05
"925","LOC111972992",111972992,"NC_036854.1",23736644,23746867,"LB","LB",-0.276704683973796,-0.324999853768519,-0.0482951697947226,0.000926194696455615,0.026613018376449
"926","LOC111972571",111972571,"NC_036854.1",25159703,25216409,"PL","PL",-2.31905647364481,0.113058758765816,2.43211523241062,2.00954392739376e-26,1.99497473392015e-22
"927","LOC111972571",111972571,"NC_036854.1",25159703,25214862,"PL","PL",-2.31905647364481,0.113058758765816,2.43211523241062,2.00954392739376e-26,1.99497473392015e-22
"928","LOC111973466",111973466,"NC_036854.1",25641191,25664743,"SB","SB",-0.251675386285617,0.555238910184691,0.806914296470308,4.52150532054155e-05,0.00302390207323964
"929","LOC111973299",111973299,"NC_036854.1",26589963,26595684,"PL","PL",0.25997478503859,-0.0129602939638306,-0.27293507900242,0.000863768696270762,0.0256134918108718
"930","LOC111973299",111973299,"NC_036854.1",26590316,26595684,"PL","PL",0.25997478503859,-0.0129602939638306,-0.27293507900242,0.000863768696270762,0.0256134918108718
"931","LOC111973299",111973299,"NC_036854.1",26593741,26595684,"PL","PL",0.25997478503859,-0.0129602939638306,-0.27293507900242,0.000863768696270762,0.0256134918108718
"932","LOC111973502",111973502,"NC_036854.1",27569046,27657504,"ALL","PL",-0.392249026609382,-0.159882770008218,0.232366256601165,0.000184640549106482,0.00895247399880148
"933","LOC111972801",111972801,"NC_036854.1",29254879,29261697,"ALL","LB",-0.212959537561634,-0.146552167425124,0.0664073701365108,0.00232109042000272,0.049875812001249
"934","LOC111972801",111972801,"NC_036854.1",29254880,29261697,"ALL","LB",-0.212959537561634,-0.146552167425124,0.0664073701365108,0.00232109042000272,0.049875812001249
"935","LOC111972801",111972801,"NC_036854.1",29257366,29261697,"ALL","LB",-0.212959537561634,-0.146552167425124,0.0664073701365108,0.00232109042000272,0.049875812001249
"936","LOC111972801",111972801,"NC_036854.1",29257368,29261697,"ALL","LB",-0.212959537561634,-0.146552167425124,0.0664073701365108,0.00232109042000272,0.049875812001249
"937","LOC111973139",111973139,"NC_036854.1",31730822,31732551,"LB","LB",-0.799087051865462,-0.616275505531973,0.182811546333489,8.58654089503877e-05,0.00493446510769883
