"NCBI","POS","fst_LB","fst_SB","fst_PL","highest","chrom","start","end"
"NC_036843.1",22990000,0.144879,0.0145362,0.209645,0.209645,"chr036843.1",22940001,23040000
"NC_036843.1",2.3e+07,0.157042,0.0221933,0.227335,0.227335,"chr036843.1",22950001,23050000
"NC_036843.1",23010000,0.15893,0.0256342,0.22697,0.22697,"chr036843.1",22960001,23060000
"NC_036843.1",23020000,0.164744,0.0292795,0.236209,0.236209,"chr036843.1",22970001,23070000
"NC_036843.1",23030000,0.138628,0.0109172,0.207728,0.207728,"chr036843.1",22980001,23080000
"NC_036843.1",23040000,0.143053,0.0173951,0.214054,0.214054,"chr036843.1",22990001,23090000
"NC_036843.1",23050000,0.152892,0.0142203,0.221848,0.221848,"chr036843.1",23000001,23100000
"NC_036843.1",23060000,0.1631,0.0124089,0.220375,0.220375,"chr036843.1",23010001,23110000
"NC_036843.1",23070000,0.164484,0,0.199477,0.199477,"chr036843.1",23020001,23120000
"NC_036843.1",23090000,0.1845,0,0.204841,0.204841,"chr036843.1",23040001,23140000
"NC_036843.1",23130000,0.151782,0,0.213083,0.213083,"chr036843.1",23080001,23180000
"NC_036843.1",23140000,0.137607,0,0.210489,0.210489,"chr036843.1",23090001,23190000
"NC_036843.1",23190000,0.0164364,0,0.223671,0.223671,"chr036843.1",23140001,23240000
"NC_036843.1",27090000,0.0129763,0.327205,0.153201,0.327205,"chr036843.1",27040001,27140000
"NC_036844.1",80000,0,0,0.224641,0.224641,"chr036844.1",30001,130000
"NC_036844.1",90000,0,0,0.263592,0.263592,"chr036844.1",40001,140000
"NC_036844.1",1e+05,0,0,0.339097,0.339097,"chr036844.1",50001,150000
"NC_036844.1",110000,0,0,0.33843,0.33843,"chr036844.1",60001,160000
"NC_036844.1",120000,0,0,0.33463,0.33463,"chr036844.1",70001,170000
"NC_036844.1",130000,0,0,0.340585,0.340585,"chr036844.1",80001,180000
"NC_036844.1",140000,0,0,0.318638,0.318638,"chr036844.1",90001,190000
"NC_036844.1",150000,0,0,0.319478,0.319478,"chr036844.1",100001,2e+05
"NC_036844.1",160000,0,0,0.31593,0.31593,"chr036844.1",110001,210000
"NC_036844.1",170000,0,0,0.320479,0.320479,"chr036844.1",120001,220000
"NC_036844.1",180000,0.00794062,0.00760172,0.320318,0.320318,"chr036844.1",130001,230000
"NC_036844.1",190000,0.000783687,0.00593003,0.293597,0.293597,"chr036844.1",140001,240000
"NC_036844.1",2e+05,0.000150417,0.00804508,0.241034,0.241034,"chr036844.1",150001,250000
"NC_036844.1",210000,0,0.00190146,0.206952,0.206952,"chr036844.1",160001,260000
"NC_036844.1",240000,0.0165881,0.0323867,0.218826,0.218826,"chr036844.1",190001,290000
"NC_036844.1",270000,0.00741391,0.0147881,0.325961,0.325961,"chr036844.1",220001,320000
"NC_036844.1",280000,0.0122615,0.0207963,0.365087,0.365087,"chr036844.1",230001,330000
"NC_036844.1",290000,0.0154299,0.0230602,0.375066,0.375066,"chr036844.1",240001,340000
"NC_036844.1",3e+05,0.0180389,0.0191164,0.401025,0.401025,"chr036844.1",250001,350000
"NC_036844.1",310000,0.021507,0.0224696,0.420012,0.420012,"chr036844.1",260001,360000
"NC_036844.1",320000,0.0231338,0.0268913,0.432742,0.432742,"chr036844.1",270001,370000
"NC_036844.1",330000,0.0234512,0.0277461,0.459292,0.459292,"chr036844.1",280001,380000
"NC_036844.1",340000,0.0233219,0.0284738,0.461342,0.461342,"chr036844.1",290001,390000
"NC_036844.1",350000,0.0236543,0.0309265,0.446535,0.446535,"chr036844.1",300001,4e+05
"NC_036844.1",360000,0.0305526,0.0381507,0.480518,0.480518,"chr036844.1",310001,410000
"NC_036844.1",370000,0.0271096,0.0302881,0.450338,0.450338,"chr036844.1",320001,420000
"NC_036844.1",380000,0.0277781,0.0272479,0.436372,0.436372,"chr036844.1",330001,430000
"NC_036844.1",390000,0.0254745,0.0225508,0.427523,0.427523,"chr036844.1",340001,440000
"NC_036844.1",4e+05,0.0210732,0.0246684,0.429024,0.429024,"chr036844.1",350001,450000
"NC_036844.1",410000,0.0159419,0.0211164,0.402571,0.402571,"chr036844.1",360001,460000
"NC_036844.1",420000,0.0140345,0.0149315,0.389663,0.389663,"chr036844.1",370001,470000
"NC_036844.1",430000,0.00849097,0.00354883,0.279663,0.279663,"chr036844.1",380001,480000
"NC_036844.1",450000,0.00383996,0,0.214309,0.214309,"chr036844.1",400001,5e+05
"NC_036844.1",460000,0.00811463,0,0.2395,0.2395,"chr036844.1",410001,510000
"NC_036844.1",470000,0.0104914,0,0.244755,0.244755,"chr036844.1",420001,520000
"NC_036844.1",480000,0.0071272,0,0.203156,0.203156,"chr036844.1",430001,530000
"NC_036844.1",490000,0.00785487,0.00468967,0.206922,0.206922,"chr036844.1",440001,540000
"NC_036844.1",740000,0,0.0675881,0.201511,0.201511,"chr036844.1",690001,790000
"NC_036844.1",750000,0,0.0619048,0.21943,0.21943,"chr036844.1",700001,8e+05
"NC_036844.1",760000,0,0.0454966,0.217663,0.217663,"chr036844.1",710001,810000
"NC_036844.1",770000,0.0225283,0.0305289,0.208863,0.208863,"chr036844.1",720001,820000
"NC_036844.1",780000,0.0427343,0.0268177,0.219795,0.219795,"chr036844.1",730001,830000
"NC_036844.1",790000,0.0638536,0.0299421,0.28201,0.28201,"chr036844.1",740001,840000
"NC_036844.1",8e+05,0.0451734,0.0196308,0.23503,0.23503,"chr036844.1",750001,850000
"NC_036844.1",810000,0.0619851,0.0191739,0.265056,0.265056,"chr036844.1",760001,860000
"NC_036844.1",820000,0.0510174,0.0163397,0.267896,0.267896,"chr036844.1",770001,870000
"NC_036844.1",830000,0.0502914,0.0113181,0.24716,0.24716,"chr036844.1",780001,880000
"NC_036844.1",840000,0.0445886,0.00532873,0.217672,0.217672,"chr036844.1",790001,890000
"NC_036844.1",4750000,0.0445449,0.207584,0.0188837,0.207584,"chr036844.1",4700001,4800000
"NC_036844.1",4760000,0.0706679,0.202109,0.00867605,0.202109,"chr036844.1",4710001,4810000
"NC_036844.1",4770000,0.0656657,0.200892,0.00826496,0.200892,"chr036844.1",4720001,4820000
"NC_036844.1",5330000,0.124664,0.207508,0.029128,0.207508,"chr036844.1",5280001,5380000
"NC_036844.1",5340000,0.162477,0.289982,0.040234,0.289982,"chr036844.1",5290001,5390000
"NC_036844.1",5350000,0.154443,0.322856,0.0720776,0.322856,"chr036844.1",5300001,5400000
"NC_036844.1",5400000,0.0245069,0.21767,0.0722966,0.21767,"chr036844.1",5350001,5450000
"NC_036844.1",5410000,0.0155739,0.227725,0.0740945,0.227725,"chr036844.1",5360001,5460000
"NC_036844.1",5420000,0,0.258265,0.062552,0.258265,"chr036844.1",5370001,5470000
"NC_036844.1",5430000,0,0.233048,0.0517729,0.233048,"chr036844.1",5380001,5480000
"NC_036844.1",5440000,0,0.234788,0.046829,0.234788,"chr036844.1",5390001,5490000
"NC_036844.1",5450000,0,0.209357,0.0196232,0.209357,"chr036844.1",5400001,5500000
"NC_036844.1",5460000,0,0.286344,0,0.286344,"chr036844.1",5410001,5510000
"NC_036844.1",5470000,0,0.31276,0,0.31276,"chr036844.1",5420001,5520000
"NC_036844.1",5480000,0,0.313565,0,0.313565,"chr036844.1",5430001,5530000
"NC_036844.1",5490000,0,0.228574,0,0.228574,"chr036844.1",5440001,5540000
"NC_036844.1",5630000,0,0.219025,0,0.219025,"chr036844.1",5580001,5680000
"NC_036844.1",7210000,0.0238321,0,0.208127,0.208127,"chr036844.1",7160001,7260000
"NC_036844.1",7230000,9.16347e-06,0,0.204209,0.204209,"chr036844.1",7180001,7280000
"NC_036844.1",7240000,0,0,0.208731,0.208731,"chr036844.1",7190001,7290000
"NC_036844.1",9360000,0.199669,0.218758,0.125818,0.218758,"chr036844.1",9310001,9410000
"NC_036844.1",9370000,0.197476,0.203308,0.144316,0.203308,"chr036844.1",9320001,9420000
"NC_036844.1",9380000,0.280199,0.234401,0.200066,0.280199,"chr036844.1",9330001,9430000
"NC_036844.1",9390000,0.285618,0.220061,0.187939,0.285618,"chr036844.1",9340001,9440000
"NC_036844.1",9400000,0.255261,0.204972,0.157434,0.255261,"chr036844.1",9350001,9450000
"NC_036844.1",9410000,0.238844,0.20847,0.155876,0.238844,"chr036844.1",9360001,9460000
"NC_036844.1",9420000,0.251464,0.216149,0.200569,0.251464,"chr036844.1",9370001,9470000
"NC_036844.1",9430000,0.233457,0.204998,0.2063,0.233457,"chr036844.1",9380001,9480000
"NC_036844.1",9960000,0,0,0.279951,0.279951,"chr036844.1",9910001,10010000
"NC_036844.1",9970000,0.0396346,0.00495184,0.30554,0.30554,"chr036844.1",9920001,10020000
"NC_036844.1",9980000,0.069724,0,0.364616,0.364616,"chr036844.1",9930001,10030000
"NC_036844.1",9990000,0.0744687,0,0.36548,0.36548,"chr036844.1",9940001,10040000
"NC_036844.1",1e+07,0.0735466,0,0.35563,0.35563,"chr036844.1",9950001,10050000
"NC_036844.1",10010000,0.0710598,0,0.336245,0.336245,"chr036844.1",9960001,10060000
"NC_036844.1",13580000,0.0220642,0.22169,0.00308579,0.22169,"chr036844.1",13530001,13630000
"NC_036844.1",13590000,0.0140252,0.255974,0.0209892,0.255974,"chr036844.1",13540001,13640000
"NC_036844.1",13600000,0.017194,0.28012,0.023959,0.28012,"chr036844.1",13550001,13650000
"NC_036844.1",13610000,0.0241,0.300113,0.041271,0.300113,"chr036844.1",13560001,13660000
"NC_036844.1",13620000,0.0263219,0.425042,0.0555923,0.425042,"chr036844.1",13570001,13670000
"NC_036844.1",13630000,0.0234912,0.439598,0.054234,0.439598,"chr036844.1",13580001,13680000
"NC_036844.1",13640000,0.0410913,0.443393,0.0193747,0.443393,"chr036844.1",13590001,13690000
"NC_036844.1",13650000,0.0451823,0.464026,0.0127854,0.464026,"chr036844.1",13600001,13700000
"NC_036844.1",13660000,0.0558328,0.462306,0.00878131,0.462306,"chr036844.1",13610001,13710000
"NC_036844.1",13670000,0.0463601,0.427638,0.0021079,0.427638,"chr036844.1",13620001,13720000
"NC_036844.1",13680000,0.0369691,0.407628,0,0.407628,"chr036844.1",13630001,13730000
"NC_036844.1",13690000,0.0351464,0.393607,0,0.393607,"chr036844.1",13640001,13740000
"NC_036844.1",13700000,0.0448133,0.353645,0,0.353645,"chr036844.1",13650001,13750000
"NC_036844.1",13710000,0.0532487,0.345592,0,0.345592,"chr036844.1",13660001,13760000
"NC_036844.1",13720000,0.0457021,0.278041,0,0.278041,"chr036844.1",13670001,13770000
"NC_036844.1",14850000,0.216218,0.0822276,0.0584091,0.216218,"chr036844.1",14800001,14900000
"NC_036844.1",14860000,0.29514,0.124417,0.0306981,0.29514,"chr036844.1",14810001,14910000
"NC_036844.1",14870000,0.333969,0.132931,0.0388217,0.333969,"chr036844.1",14820001,14920000
"NC_036844.1",14880000,0.29279,0.120488,0.0292904,0.29279,"chr036844.1",14830001,14930000
"NC_036844.1",14890000,0.306598,0.12741,0.0339594,0.306598,"chr036844.1",14840001,14940000
"NC_036844.1",14900000,0.331399,0.147717,0.0318164,0.331399,"chr036844.1",14850001,14950000
"NC_036844.1",14910000,0.358588,0.170817,0.0229361,0.358588,"chr036844.1",14860001,14960000
"NC_036844.1",14920000,0.263001,0.136704,0.0177536,0.263001,"chr036844.1",14870001,14970000
"NC_036844.1",15480000,0.207927,0,0,0.207927,"chr036844.1",15430001,15530000
"NC_036844.1",15590000,0.210677,0.0866058,0.0531109,0.210677,"chr036844.1",15540001,15640000
"NC_036844.1",15600000,0.232653,0.100213,0.0612644,0.232653,"chr036844.1",15550001,15650000
"NC_036844.1",15610000,0.23403,0.0994751,0.037094,0.23403,"chr036844.1",15560001,15660000
"NC_036844.1",15620000,0.246527,0.102075,0.0421352,0.246527,"chr036844.1",15570001,15670000
"NC_036844.1",15630000,0.252405,0.113358,0.0395289,0.252405,"chr036844.1",15580001,15680000
"NC_036844.1",15640000,0.210823,0.108617,0.0315617,0.210823,"chr036844.1",15590001,15690000
"NC_036844.1",15650000,0.211746,0.125974,0.0362925,0.211746,"chr036844.1",15600001,15700000
"NC_036844.1",15780000,0.00283364,0.107749,0.20455,0.20455,"chr036844.1",15730001,15830000
"NC_036844.1",15790000,0.0211469,0.131999,0.222426,0.222426,"chr036844.1",15740001,15840000
"NC_036844.1",15800000,0.0299529,0.129562,0.231393,0.231393,"chr036844.1",15750001,15850000
"NC_036844.1",15810000,0.0350418,0.125584,0.218613,0.218613,"chr036844.1",15760001,15860000
"NC_036844.1",15820000,0.0339095,0.118197,0.222173,0.222173,"chr036844.1",15770001,15870000
"NC_036844.1",15830000,0.037132,0.12238,0.207496,0.207496,"chr036844.1",15780001,15880000
"NC_036844.1",15840000,0.0418615,0.131492,0.231538,0.231538,"chr036844.1",15790001,15890000
"NC_036844.1",16270000,0,0.0355691,0.269487,0.269487,"chr036844.1",16220001,16320000
"NC_036844.1",16280000,0,0.14725,0.368199,0.368199,"chr036844.1",16230001,16330000
"NC_036844.1",16290000,0,0.150537,0.378869,0.378869,"chr036844.1",16240001,16340000
"NC_036844.1",16300000,0,0.163114,0.450931,0.450931,"chr036844.1",16250001,16350000
"NC_036844.1",16310000,0,0.128091,0.347894,0.347894,"chr036844.1",16260001,16360000
"NC_036844.1",16320000,0,0.128361,0.348875,0.348875,"chr036844.1",16270001,16370000
"NC_036844.1",16330000,0,0.12679,0.348244,0.348244,"chr036844.1",16280001,16380000
"NC_036844.1",16340000,0,0.121567,0.334055,0.334055,"chr036844.1",16290001,16390000
"NC_036844.1",16350000,0,0.105029,0.289376,0.289376,"chr036844.1",16300001,16400000
"NC_036844.1",16360000,0,0.115844,0.269743,0.269743,"chr036844.1",16310001,16410000
"NC_036844.1",23830000,0.251156,0.132542,0.146191,0.251156,"chr036844.1",23780001,23880000
"NC_036844.1",23840000,0.29351,0.120563,0.111246,0.29351,"chr036844.1",23790001,23890000
"NC_036844.1",23850000,0.299204,0.121432,0.0910919,0.299204,"chr036844.1",23800001,23900000
"NC_036844.1",23860000,0.250454,0.105904,0.0685105,0.250454,"chr036844.1",23810001,23910000
"NC_036844.1",23870000,0.261857,0.101296,0.0707408,0.261857,"chr036844.1",23820001,23920000
"NC_036844.1",23880000,0.269221,0.100967,0.0838904,0.269221,"chr036844.1",23830001,23930000
"NC_036844.1",23890000,0.259684,0.0985825,0.0815727,0.259684,"chr036844.1",23840001,23940000
"NC_036844.1",23900000,0.29878,0.106689,0.104362,0.29878,"chr036844.1",23850001,23950000
"NC_036844.1",23910000,0.293946,0.101837,0.0896571,0.293946,"chr036844.1",23860001,23960000
"NC_036844.1",23920000,0.306249,0.103662,0.093848,0.306249,"chr036844.1",23870001,23970000
"NC_036844.1",23930000,0.290075,0.0776047,0.0842948,0.290075,"chr036844.1",23880001,23980000
"NC_036844.1",23940000,0.263728,0.0829137,0.0776988,0.263728,"chr036844.1",23890001,23990000
"NC_036844.1",23950000,0.298076,0.0983113,0.0811091,0.298076,"chr036844.1",23900001,2.4e+07
"NC_036844.1",23960000,0.353407,0.117907,0.0931154,0.353407,"chr036844.1",23910001,24010000
"NC_036844.1",23970000,0.355497,0.148845,0.08994,0.355497,"chr036844.1",23920001,24020000
"NC_036844.1",23980000,0.356181,0.148924,0.0863818,0.356181,"chr036844.1",23930001,24030000
"NC_036844.1",23990000,0.358706,0.146615,0.0820279,0.358706,"chr036844.1",23940001,24040000
"NC_036844.1",2.4e+07,0.325734,0.135439,0.0583509,0.325734,"chr036844.1",23950001,24050000
"NC_036844.1",24010000,0.336847,0.139166,0.0697143,0.336847,"chr036844.1",23960001,24060000
"NC_036844.1",24020000,0.309894,0.135353,0.0609474,0.309894,"chr036844.1",23970001,24070000
"NC_036844.1",24030000,0.29213,0.131098,0.039323,0.29213,"chr036844.1",23980001,24080000
"NC_036844.1",24040000,0.305959,0.136575,0.0343298,0.305959,"chr036844.1",23990001,24090000
"NC_036844.1",24050000,0.296403,0.111782,0.0115737,0.296403,"chr036844.1",24000001,24100000
"NC_036844.1",24060000,0.29108,0.0887874,0.0068252,0.29108,"chr036844.1",24010001,24110000
"NC_036844.1",24070000,0.240715,0.00378984,0,0.240715,"chr036844.1",24020001,24120000
"NC_036844.1",24080000,0.216042,0,0,0.216042,"chr036844.1",24030001,24130000
"NC_036844.1",24370000,0,0,0.274567,0.274567,"chr036844.1",24320001,24420000
"NC_036844.1",24380000,0,0,0.272928,0.272928,"chr036844.1",24330001,24430000
"NC_036844.1",24390000,0,0,0.285673,0.285673,"chr036844.1",24340001,24440000
"NC_036844.1",24400000,0,0,0.295317,0.295317,"chr036844.1",24350001,24450000
"NC_036844.1",24410000,0,0,0.285733,0.285733,"chr036844.1",24360001,24460000
"NC_036844.1",24420000,0,0,0.301959,0.301959,"chr036844.1",24370001,24470000
"NC_036844.1",24430000,0,0,0.372549,0.372549,"chr036844.1",24380001,24480000
"NC_036844.1",24440000,0,0,0.354847,0.354847,"chr036844.1",24390001,24490000
"NC_036844.1",24450000,0,0,0.33438,0.33438,"chr036844.1",24400001,24500000
"NC_036844.1",24460000,0,0,0.315573,0.315573,"chr036844.1",24410001,24510000
"NC_036844.1",24520000,0,0,0.212256,0.212256,"chr036844.1",24470001,24570000
"NC_036844.1",24530000,0,0,0.255934,0.255934,"chr036844.1",24480001,24580000
"NC_036844.1",24540000,0,0,0.268777,0.268777,"chr036844.1",24490001,24590000
"NC_036844.1",24550000,0,0,0.309155,0.309155,"chr036844.1",24500001,24600000
"NC_036844.1",24560000,0,0,0.335363,0.335363,"chr036844.1",24510001,24610000
"NC_036844.1",24570000,0,0,0.398622,0.398622,"chr036844.1",24520001,24620000
"NC_036844.1",24580000,0,0,0.3429,0.3429,"chr036844.1",24530001,24630000
"NC_036844.1",24590000,0,0,0.342368,0.342368,"chr036844.1",24540001,24640000
"NC_036844.1",24600000,0,0.00896811,0.348608,0.348608,"chr036844.1",24550001,24650000
"NC_036844.1",24610000,0,0.00444558,0.320352,0.320352,"chr036844.1",24560001,24660000
"NC_036844.1",24620000,0,0,0.295266,0.295266,"chr036844.1",24570001,24670000
"NC_036844.1",24630000,0,0,0.256415,0.256415,"chr036844.1",24580001,24680000
"NC_036844.1",24640000,0,0,0.241831,0.241831,"chr036844.1",24590001,24690000
"NC_036844.1",24650000,0,0,0.229958,0.229958,"chr036844.1",24600001,24700000
"NC_036844.1",24660000,0,0,0.289214,0.289214,"chr036844.1",24610001,24710000
"NC_036844.1",24670000,0,0,0.296473,0.296473,"chr036844.1",24620001,24720000
"NC_036844.1",24680000,0,0,0.282966,0.282966,"chr036844.1",24630001,24730000
"NC_036844.1",26450000,0.215518,0.0192698,0.00632359,0.215518,"chr036844.1",26400001,26500000
"NC_036844.1",26460000,0.238709,0.0217193,0.00870908,0.238709,"chr036844.1",26410001,26510000
"NC_036844.1",26470000,0.235236,0.020852,0.0104613,0.235236,"chr036844.1",26420001,26520000
"NC_036844.1",26480000,0.218408,0.0213461,0.0107104,0.218408,"chr036844.1",26430001,26530000
"NC_036844.1",26530000,0.216366,0,0.0120709,0.216366,"chr036844.1",26480001,26580000
"NC_036844.1",26940000,0.201328,0.0195623,0.0461869,0.201328,"chr036844.1",26890001,26990000
"NC_036844.1",26990000,0.207475,0.0216399,0,0.207475,"chr036844.1",26940001,27040000
"NC_036844.1",27010000,0.224729,0.0245882,0,0.224729,"chr036844.1",26960001,27060000
"NC_036844.1",34880000,0,0.0470137,0.2375,0.2375,"chr036844.1",34830001,34930000
"NC_036844.1",34890000,0,0.0435234,0.225761,0.225761,"chr036844.1",34840001,34940000
"NC_036844.1",34920000,0,0.0313845,0.203944,0.203944,"chr036844.1",34870001,34970000
"NC_036844.1",34930000,0,0.0319557,0.205863,0.205863,"chr036844.1",34880001,34980000
"NC_036844.1",37130000,0.211268,0,0,0.211268,"chr036844.1",37080001,37180000
"NC_036845.1",6290000,0.205015,0,0.0134455,0.205015,"chr036845.1",6240001,6340000
"NC_036845.1",6300000,0.204873,0,0.013433,0.204873,"chr036845.1",6250001,6350000
"NC_036845.1",6310000,0.219726,0,0.014046,0.219726,"chr036845.1",6260001,6360000
"NC_036845.1",6320000,0.204548,0,0.00858414,0.204548,"chr036845.1",6270001,6370000
"NC_036845.1",8610000,0,0.247254,0.0422517,0.247254,"chr036845.1",8560001,8660000
"NC_036845.1",8620000,0,0.292257,0.0517842,0.292257,"chr036845.1",8570001,8670000
"NC_036845.1",8630000,0,0.327789,0.0389898,0.327789,"chr036845.1",8580001,8680000
"NC_036845.1",8640000,0.0147049,0.444324,0.0566303,0.444324,"chr036845.1",8590001,8690000
"NC_036845.1",8650000,0.0192426,0.498932,0.0729781,0.498932,"chr036845.1",8600001,8700000
"NC_036845.1",8660000,0.0143382,0.413145,0.0507841,0.413145,"chr036845.1",8610001,8710000
"NC_036845.1",8670000,0.00810397,0.403472,0.0475808,0.403472,"chr036845.1",8620001,8720000
"NC_036845.1",8680000,0.0107227,0.327539,0.040005,0.327539,"chr036845.1",8630001,8730000
"NC_036845.1",8690000,0.00366134,0.304465,0.0394665,0.304465,"chr036845.1",8640001,8740000
"NC_036845.1",8700000,0.00560519,0.259625,0.035772,0.259625,"chr036845.1",8650001,8750000
"NC_036845.1",9610000,0.0313495,0.0143933,0.206974,0.206974,"chr036845.1",9560001,9660000
"NC_036845.1",9620000,0.025539,0.0277197,0.234526,0.234526,"chr036845.1",9570001,9670000
"NC_036845.1",9630000,0.0151606,0.0383467,0.24364,0.24364,"chr036845.1",9580001,9680000
