"CHROM","POS","fst_LB","fst_SB","fst_PL","highest"
"NC_036842.1",80380000,0,0,0.025143,0.025143
"NC_036842.1",80390000,0,0.00450209,0.0369071,0.0369071
"NC_036842.1",80400000,0,0.00305601,0.0424953,0.0424953
"NC_036842.1",80410000,0,0.00187781,0.0333627,0.0333627
"NC_036842.1",80420000,0,4.41084e-05,0.0204468,0.0204468
"NC_036842.1",80430000,0.00181821,0.0221744,0.0334428,0.0334428
"NC_036842.1",80440000,0.00946418,0.0123196,0.0200131,0.0200131
"NC_036842.1",80450000,0.0159844,0.0157821,0.0221171,0.0221171
"NC_036842.1",80460000,0.0191015,0.0181189,0.012049,0.0191015
"NC_036842.1",80470000,0.0523424,0.0452497,0.0212766,0.0523424
"NC_036842.1",80480000,0.0768814,0.0484365,0.0168209,0.0768814
"NC_036842.1",80490000,0.0654335,0.0402277,0.0155502,0.0654335
"NC_036842.1",80500000,0.0679414,0.0309633,0.000270206,0.0679414
"NC_036842.1",80510000,0.0483281,0.0358189,0.00751979,0.0483281
"NC_036842.1",80520000,0.0398774,0.0271222,0.00421338,0.0398774
"NC_036842.1",80530000,0.0368448,0.0176636,0.00235051,0.0368448
"NC_036842.1",80540000,0.0369113,0.0300559,0.0113224,0.0369113
"NC_036842.1",80550000,0.0418324,0.0376115,0.0118872,0.0418324
"NC_036842.1",80560000,0.0199026,0.0230085,0.0195582,0.0230085
"NC_036842.1",80570000,0,0.00495461,8.68881e-06,0.00495461
"NC_036842.1",80580000,0,0,0,0
"NC_036842.1",80590000,0.00217595,0,0,0.00217595
"NC_036842.1",80600000,0.00608506,0,0,0.00608506
"NC_036842.1",80610000,0,0,0.0368914,0.0368914
"NC_036842.1",80620000,0,0,0.0229505,0.0229505
"NC_036842.1",80630000,0,0,0.021784,0.021784
"NC_036842.1",80640000,0.011665,0,0.0180424,0.0180424
"NC_036842.1",80650000,0.00859185,0,0.017533,0.017533
"NC_036842.1",80660000,0.0153269,0,0.0171407,0.0171407
"NC_036842.1",80670000,0.0203623,0,0.0147877,0.0203623
"NC_036842.1",80680000,0.00759549,0,0.0226645,0.0226645
"NC_036842.1",80690000,0,0.00325321,0.0320787,0.0320787
"NC_036842.1",80700000,0,0.00602129,0.0222664,0.0222664
"NC_036842.1",80710000,0.0068044,0.0079163,0.0104846,0.0104846
"NC_036842.1",80720000,0.0229544,0,0.0156767,0.0229544
"NC_036842.1",80730000,0.0230234,0,0.0150916,0.0230234
"NC_036842.1",80740000,0.017152,0,0.0133042,0.017152
"NC_036842.1",80750000,0.0224579,0,0.0168605,0.0224579
"NC_036842.1",80760000,0.0271096,0,0.00805606,0.0271096
"NC_036842.1",80770000,0.00783506,0,0.0285879,0.0285879
"NC_036842.1",80780000,0.00206274,0,0.0429514,0.0429514
"NC_036842.1",80790000,0.00399359,0,0.00476451,0.00476451
"NC_036842.1",80800000,0.00672429,0,0.00949859,0.00949859
"NC_036842.1",80810000,0.00562231,0,0.0145867,0.0145867
"NC_036842.1",80820000,0,0,0.0211305,0.0211305
"NC_036842.1",80830000,0,0,0.0225806,0.0225806
"NC_036842.1",80840000,0,0,0.0263792,0.0263792
"NC_036842.1",80850000,0,0,0.0204722,0.0204722
"NC_036842.1",80860000,0,0,0.0227012,0.0227012
"NC_036842.1",80870000,0,0,0,0
"NC_036842.1",80880000,0.0285583,0,0,0.0285583
"NC_036842.1",80890000,0.00386376,0,0.0137894,0.0137894
"NC_036842.1",80900000,0.00395202,0,0.00346463,0.00395202
"NC_036842.1",80910000,0.00921527,0,0,0.00921527
"NC_036842.1",80920000,0.0109198,0,0,0.0109198
"NC_036842.1",80930000,0.0103898,0,0,0.0103898
"NC_036842.1",80940000,0.0118593,0,0,0.0118593
"NC_036842.1",80950000,0.0193103,0,0,0.0193103
"NC_036842.1",80960000,0.0195443,0,0,0.0195443
"NC_036842.1",80970000,0.0203228,0,0,0.0203228
"NC_036842.1",80980000,0.0107504,0,0,0.0107504
"NC_036842.1",80990000,0.0269581,0,0,0.0269581
"NC_036842.1",8.1e+07,0.0345024,0,0,0.0345024
"NC_036842.1",81010000,0.0301146,0,0,0.0301146
"NC_036842.1",81020000,0.0315749,0,0,0.0315749
"NC_036842.1",81030000,0.0323479,0,0,0.0323479
"NC_036842.1",81040000,0.0332988,0,0,0.0332988
"NC_036842.1",81050000,0.0264659,0,0,0.0264659
"NC_036842.1",81060000,0.021772,0,0,0.021772
"NC_036842.1",81070000,0.0213028,0,0,0.0213028
"NC_036842.1",81080000,0.0120687,0,0,0.0120687
"NC_036842.1",81090000,0.0015118,0,0,0.0015118
"NC_036842.1",81100000,0,0,0,0
"NC_036842.1",81110000,0,0.00625196,0,0.00625196
"NC_036842.1",81120000,0,0.010812,0,0.010812
"NC_036842.1",81130000,0,0.0140386,0,0.0140386
"NC_036842.1",81140000,0,0.0141629,0,0.0141629
"NC_036842.1",81150000,0,0.0206979,0,0.0206979
"NC_036842.1",81160000,0.0147313,0.0151165,0,0.0151165
"NC_036842.1",81170000,0.0138177,0.014916,0,0.014916
"NC_036842.1",81180000,0.0665035,0,0,0.0665035
"NC_036842.1",81190000,0.0427974,0,0,0.0427974
"NC_036842.1",81200000,0.0420278,0,0,0.0420278
"NC_036842.1",81210000,0.0458652,0,0,0.0458652
"NC_036842.1",81220000,0.036404,0,0,0.036404
"NC_036842.1",81230000,0.0321728,0,0,0.0321728
"NC_036842.1",81240000,0.0283291,0,0,0.0283291
"NC_036842.1",81250000,0.0306321,0,0,0.0306321
"NC_036842.1",81260000,0.016448,0,0,0.016448
"NC_036842.1",81270000,0,0,0,0
"NC_036842.1",81280000,0,0,0,0
"NC_036842.1",81290000,0,0,0,0
"NC_036842.1",81300000,0,0,0,0
"NC_036842.1",81310000,0,0,0,0
"NC_036842.1",81320000,0.00558838,0,0,0.00558838
"NC_036842.1",81330000,0.00352086,0,0,0.00352086
"NC_036842.1",81340000,0.0118143,0,0,0.0118143
"NC_036842.1",81350000,0.0133548,0,0,0.0133548
"NC_036842.1",81360000,0.0156123,0,0,0.0156123
"NC_036842.1",81370000,0.0250626,0,0.00299317,0.0250626
"NC_036842.1",81380000,0.0192185,0,0,0.0192185
"NC_036842.1",81390000,0.014288,0,0,0.014288
"NC_036842.1",81400000,0.0103104,0,0.0035213,0.0103104
"NC_036842.1",81410000,0.0111602,0,0.00259375,0.0111602
"NC_036842.1",81420000,0.000493986,0,0.00629129,0.00629129
"NC_036842.1",81430000,0.000592433,0,0.00869565,0.00869565
"NC_036842.1",81440000,0,0,0.00799807,0.00799807
"NC_036842.1",81450000,0,0,0.012418,0.012418
"NC_036842.1",81460000,0,0,0.0121453,0.0121453
"NC_036842.1",81470000,0,0,0,0
"NC_036842.1",81480000,0.00115964,0,0,0.00115964
"NC_036842.1",81490000,0,0,0,0
"NC_036842.1",81500000,0,0,0,0
"NC_036842.1",81510000,0,0,0,0
"NC_036842.1",81520000,0.00600573,0,0,0.00600573
"NC_036842.1",81530000,0,0,0,0
"NC_036842.1",81540000,0.0117538,0,0,0.0117538
"NC_036842.1",81550000,0,0,0,0
"NC_036842.1",81560000,0.0258717,0,0.0101895,0.0258717
"NC_036842.1",81570000,0.015409,0,0.0102486,0.015409
"NC_036842.1",81580000,0.00959931,0,0.00701667,0.00959931
"NC_036842.1",81590000,0.0155468,0,0.003667,0.0155468
"NC_036842.1",81600000,0.0229785,0,0.00793924,0.0229785
"NC_036842.1",81610000,0.0475265,0,0.0103233,0.0475265
"NC_036842.1",81620000,0.0361152,0,0.0223407,0.0361152
"NC_036842.1",81630000,0.0589981,0,0.0121594,0.0589981
"NC_036842.1",81640000,0.0487695,0,0.0225306,0.0487695
"NC_036842.1",81650000,0.079051,0.00930842,0.0456569,0.079051
"NC_036842.1",81660000,0.00348898,0.0230632,0.0123314,0.0230632
"NC_036842.1",81670000,0.0133852,0.0233747,0.0332667,0.0332667
"NC_036842.1",81680000,0,0.0240779,0.002498,0.0240779
"NC_036842.1",81690000,0,0.0247885,0,0.0247885
"NC_036842.1",81700000,0,0.0260602,0,0.0260602
"NC_036842.1",81710000,0,0.021163,0,0.021163
"NC_036842.1",81720000,0,0.0129682,0,0.0129682
"NC_036842.1",81730000,0,0.0100205,0,0.0100205
"NC_036842.1",81740000,0,0.0232759,0,0.0232759
"NC_036842.1",81750000,0,0.00620288,0,0.00620288
"NC_036842.1",81760000,0,0.000329067,0,0.000329067
"NC_036842.1",81770000,0,0,0,0
"NC_036842.1",81780000,0,0,0,0
"NC_036842.1",81790000,0.012579,0,0,0.012579
"NC_036842.1",81800000,0.0107661,0,0,0.0107661
"NC_036842.1",81810000,0.0207524,0,0,0.0207524
"NC_036842.1",81820000,0.0316908,0,0,0.0316908
"NC_036842.1",81830000,0.0241683,0,0,0.0241683
"NC_036842.1",81840000,0.0225368,0,0,0.0225368
"NC_036842.1",81850000,0,0,0,0
"NC_036842.1",81860000,0.00138557,0,0,0.00138557
"NC_036842.1",81870000,0,0,0,0
"NC_036842.1",81880000,0,0,0,0
"NC_036842.1",81890000,0,0,0,0
"NC_036842.1",81900000,0,0,0,0
"NC_036842.1",81910000,0,0,0,0
"NC_036842.1",81920000,0.000788869,0,0,0.000788869
"NC_036842.1",81930000,0.00187407,0,0,0.00187407
"NC_036842.1",81940000,0.00794879,0,0,0.00794879
"NC_036842.1",81950000,0.0200411,0,0,0.0200411
"NC_036842.1",81960000,0.0208795,0,0,0.0208795
"NC_036842.1",81970000,0.0233819,0,0,0.0233819
"NC_036842.1",81980000,0.0297392,0,0,0.0297392
"NC_036842.1",81990000,0.0394561,0,0,0.0394561
"NC_036842.1",8.2e+07,0.0480144,0,0,0.0480144
"NC_036842.1",82010000,0.0230301,0,0,0.0230301
"NC_036842.1",82020000,0.0126984,0,0,0.0126984
"NC_036842.1",82030000,0.0190276,0,0,0.0190276
"NC_036842.1",82040000,0.0111738,0,0.00308976,0.0111738
"NC_036842.1",82050000,0,0,0.0039024,0.0039024
"NC_036842.1",82060000,0,0,0,0
"NC_036842.1",82070000,0,0,0.00450463,0.00450463
"NC_036842.1",82080000,0,0,0.00478969,0.00478969
"NC_036842.1",82090000,0,0,0.0136641,0.0136641
"NC_036842.1",82100000,0,0,0.026455,0.026455
"NC_036842.1",82110000,0,0,0.03851,0.03851
"NC_036842.1",82120000,0,0,0.0123072,0.0123072
"NC_036842.1",82130000,0,0.00604808,0,0.00604808
"NC_036842.1",82140000,0.000705474,0,0.0121014,0.0121014
"NC_036842.1",82150000,0.00248649,0,0.00712664,0.00712664
"NC_036842.1",82160000,0.00657212,0.00509037,0.0236946,0.0236946
"NC_036842.1",82170000,0.0247267,0.00538233,0.00808984,0.0247267
"NC_036842.1",82180000,0.0270291,0.00757118,0,0.0270291
"NC_036842.1",82190000,0.012828,0.00290876,0,0.012828
"NC_036842.1",82200000,0.0118114,0,0,0.0118114
"NC_036842.1",82210000,0.012016,0.00125723,0,0.012016
"NC_036842.1",82220000,0.0048015,0,0,0.0048015
"NC_036842.1",82230000,0,0,0,0
"NC_036842.1",82240000,0,0,0,0
"NC_036842.1",82250000,0,0,0,0
"NC_036842.1",82260000,0,0,0,0
"NC_036842.1",82270000,0,0,0,0
"NC_036842.1",82280000,0,0,0,0
"NC_036842.1",82290000,0,0,0,0
"NC_036842.1",82300000,0,0,0,0
"NC_036842.1",82310000,0,0,0,0
"NC_036842.1",82320000,0,0,0,0
"NC_036842.1",82330000,0,0,0,0
"NC_036842.1",82340000,0,0,0,0
"NC_036842.1",82350000,0,0,0,0
"NC_036842.1",82360000,0,0,0,0
"NC_036842.1",82370000,0,0,0,0
"NC_036842.1",82380000,0.00149599,0,0,0.00149599
"NC_036842.1",82390000,0,0,0,0
"NC_036842.1",82400000,0,0,0,0
"NC_036842.1",82410000,0,0,0,0
"NC_036842.1",82420000,0,0,0,0
"NC_036842.1",82430000,0,0,0,0
"NC_036842.1",82440000,0.00166251,0,0,0.00166251
"NC_036842.1",82450000,0,0.0104344,0,0.0104344
"NC_036842.1",82460000,0,0.00809572,0,0.00809572
"NC_036842.1",82470000,0,0.00830912,0,0.00830912
"NC_036842.1",82480000,0,0,0,0
"NC_036842.1",82490000,0.0118706,0,0,0.0118706
"NC_036842.1",82500000,0.01368,0,0,0.01368
"NC_036842.1",82510000,0.0258475,0,0,0.0258475
"NC_036842.1",82520000,0.00806557,0,0,0.00806557
"NC_036842.1",82530000,0.00780733,0,0,0.00780733
"NC_036842.1",82540000,0.00896127,0,0,0.00896127
"NC_036842.1",82550000,0.0185724,0,0,0.0185724
"NC_036842.1",82560000,0.035193,0,0,0.035193
"NC_036842.1",82570000,0.0378837,0,0,0.0378837
"NC_036842.1",82580000,0.0276773,0,0,0.0276773
"NC_036842.1",82590000,0.0100112,0,0,0.0100112
"NC_036842.1",82600000,0.00569791,0,0,0.00569791
"NC_036842.1",82610000,0.00796768,0,0,0.00796768
"NC_036842.1",82620000,0.0307099,0,0,0.0307099
"NC_036842.1",82630000,0.0365026,0,0,0.0365026
"NC_036842.1",82640000,0.0500154,0,0,0.0500154
"NC_036842.1",82650000,0.0445158,0,0,0.0445158
"NC_036842.1",82660000,0.0365087,0,0,0.0365087
"NC_036842.1",82670000,0.0355274,0,0,0.0355274
"NC_036842.1",82680000,0.031949,0,0,0.031949
"NC_036842.1",82690000,0.0340318,0,0,0.0340318
"NC_036842.1",82700000,0.0275117,0,0,0.0275117
"NC_036842.1",82710000,0.0280729,0,0,0.0280729
"NC_036842.1",82720000,0.028097,0,0,0.028097
"NC_036842.1",82730000,0.011489,0,0,0.011489
"NC_036842.1",82740000,0,0,0,0
"NC_036842.1",82750000,0,0,0,0
"NC_036842.1",82760000,0,0,0,0
"NC_036842.1",82770000,0,0,0,0
"NC_036842.1",82780000,0,0,0,0
"NC_036842.1",82790000,0,0,0,0
"NC_036842.1",82800000,0,0,0,0
"NC_036842.1",82810000,0,0,0,0
"NC_036842.1",82820000,0.000321559,0,0,0.000321559
"NC_036842.1",82830000,0.0031569,0,0,0.0031569
"NC_036842.1",82840000,0.00421104,0,0,0.00421104
"NC_036842.1",82850000,0.0115557,0,0,0.0115557
"NC_036842.1",82860000,0.012375,0,0,0.012375
"NC_036842.1",82870000,0.0104391,0,0,0.0104391
"NC_036842.1",82880000,0.00668808,0,0,0.00668808
"NC_036842.1",82890000,0.00594712,0,0,0.00594712
"NC_036842.1",82900000,0.00235567,0,0,0.00235567
"NC_036842.1",82910000,0,0,0,0
"NC_036842.1",82920000,0,0.00891531,0,0.00891531
"NC_036842.1",82930000,0,0.0071915,0,0.0071915
"NC_036842.1",82940000,0,0.0260304,0,0.0260304
"NC_036842.1",82950000,0,0.0296876,0,0.0296876
"NC_036842.1",82960000,0,0.0408657,0,0.0408657
"NC_036842.1",82970000,0,0.0444249,0,0.0444249
"NC_036842.1",82980000,0.0102991,0.0679208,0,0.0679208
"NC_036842.1",82990000,0,0.0803908,0,0.0803908
"NC_036842.1",8.3e+07,0,0.103732,0,0.103732
"NC_036842.1",83010000,0,0.11808,0,0.11808
"NC_036842.1",83020000,0,0.0968557,0,0.0968557
"NC_036842.1",83030000,0,0.108034,0,0.108034
"NC_036842.1",83040000,0.00872148,0.0506477,0,0.0506477
"NC_036842.1",83050000,0.00797349,0.0401197,0,0.0401197
"NC_036842.1",83060000,0.00211052,0.031371,0,0.031371
"NC_036842.1",83070000,0,0.0241421,0,0.0241421
"NC_036842.1",83080000,0,0.0183601,0,0.0183601
"NC_036842.1",83090000,0,0.0158992,0,0.0158992
"NC_036842.1",83100000,0,0.0028299,0,0.0028299
"NC_036842.1",83110000,0,0,0.00380245,0.00380245
"NC_036842.1",83120000,0,0.00180191,0.00649271,0.00649271
"NC_036842.1",83130000,0,0.038908,0.00961515,0.038908
"NC_036842.1",83140000,0,0.0640013,0.0040998,0.0640013
"NC_036842.1",83150000,0,0.0510801,0,0.0510801
"NC_036842.1",83160000,0,0.0607796,0,0.0607796
"NC_036842.1",83170000,0,0.0683491,0.00224567,0.0683491
"NC_036842.1",83180000,0,0.0664755,0,0.0664755
"NC_036842.1",83190000,0,0.0722079,9.48923e-07,0.0722079
"NC_036842.1",83200000,0,0.0811678,0,0.0811678
"NC_036842.1",83210000,0,0.0928185,0,0.0928185
"NC_036842.1",83220000,0,0.107269,0,0.107269
"NC_036842.1",83230000,0,0.0948515,0,0.0948515
"NC_036842.1",83240000,0,0.122603,0,0.122603
"NC_036842.1",83250000,0,0.233039,0.00355969,0.233039
"NC_036842.1",83260000,0.0131707,0.27155,0.00950139,0.27155
"NC_036842.1",83270000,0.0212917,0.310777,0.015148,0.310777
"NC_036842.1",83280000,0.0707048,0.400518,0.0569337,0.400518
"NC_036842.1",83290000,0.0655545,0.41116,0.0560362,0.41116
"NC_036842.1",83300000,0.0490126,0.377161,0.0290127,0.377161
"NC_036842.1",83310000,0.0499502,0.415385,0.0350871,0.415385
"NC_036842.1",83320000,0.0536653,0.408237,0.0349626,0.408237
"NC_036842.1",83330000,0.0387445,0.327624,0.0320136,0.327624
"NC_036842.1",83340000,0.0350225,0.296878,0.0273622,0.296878
"NC_036842.1",83350000,0.0378933,0.30882,0.0222321,0.30882
"NC_036842.1",83360000,0.0267294,0.266046,0.0131512,0.266046
"NC_036842.1",83370000,0.0262475,0.256569,0.010081,0.256569
"NC_036842.1",83380000,0.00373497,0.217013,0,0.217013
"NC_036842.1",83390000,0.00430792,0.139426,0,0.139426
"NC_036842.1",83400000,0.00691817,0.130346,0.00502837,0.130346
"NC_036842.1",83410000,0.0106391,0.114854,0.000151415,0.114854
"NC_036842.1",83420000,0.0067091,0.103849,0,0.103849
"NC_036842.1",83430000,0.000586744,0.112429,0,0.112429
"NC_036842.1",83440000,0,0.105394,0,0.105394
"NC_036842.1",83450000,0,0.0981544,0,0.0981544
"NC_036842.1",83460000,0,0.101001,0,0.101001
"NC_036842.1",83470000,0,0.097006,0,0.097006
"NC_036842.1",83480000,0,0.117662,0,0.117662
"NC_036842.1",83490000,0,0.237917,0,0.237917
"NC_036842.1",83500000,0,0.183085,0,0.183085
"NC_036842.1",83510000,0,0.225326,0,0.225326
"NC_036842.1",83520000,0,0.222547,0,0.222547
"NC_036842.1",83530000,0,0.189567,0,0.189567
"NC_036842.1",83540000,0,0.197384,0,0.197384
"NC_036842.1",83550000,0,0.219236,0,0.219236
"NC_036842.1",83560000,0,0.225153,0,0.225153
"NC_036842.1",83570000,0,0.229799,0,0.229799
"NC_036842.1",83580000,0,0.234195,0,0.234195
"NC_036842.1",83590000,0,0.227096,0,0.227096
"NC_036842.1",83600000,0,0.288075,0,0.288075
"NC_036842.1",83610000,0,0.258856,0,0.258856
"NC_036842.1",83620000,0,0.244543,0,0.244543
"NC_036842.1",83630000,0,0.252486,0,0.252486
"NC_036842.1",83640000,0,0.234865,0,0.234865
"NC_036842.1",83650000,0,0.20859,0,0.20859
"NC_036842.1",83660000,0,0.209164,0,0.209164
"NC_036842.1",83670000,0,0.228879,0,0.228879
"NC_036842.1",83680000,0,0.232873,0,0.232873
"NC_036842.1",83690000,0,0.22588,0,0.22588
"NC_036842.1",83700000,0,0.198545,0,0.198545
"NC_036842.1",83710000,0,0.207011,0,0.207011
"NC_036842.1",83720000,0,0.20737,0,0.20737
"NC_036842.1",83730000,0,0.211073,0,0.211073
"NC_036842.1",83740000,0,0.158667,0,0.158667
"NC_036842.1",83750000,0,0.108411,0,0.108411
"NC_036842.1",83760000,0,0.0802746,0,0.0802746
"NC_036842.1",83770000,0,0.0420662,0,0.0420662
"NC_036842.1",83780000,0,0.032156,0,0.032156
"NC_036842.1",83790000,0,0.0312076,0,0.0312076
"NC_036842.1",83800000,0,0.0279519,0,0.0279519
"NC_036842.1",83810000,0,0.0167913,0,0.0167913
"NC_036842.1",83820000,0,0.00557457,0,0.00557457
"NC_036842.1",83830000,0,0.0116582,0,0.0116582
"NC_036842.1",83840000,0,0.0191044,0,0.0191044
"NC_036842.1",83850000,0,0.0601932,0,0.0601932
"NC_036842.1",83860000,0,0.0829083,0,0.0829083
"NC_036842.1",83870000,0,0.0841168,0,0.0841168
"NC_036842.1",83880000,0,0.105442,0,0.105442
"NC_036842.1",83890000,0,0.0935816,0,0.0935816
"NC_036842.1",83900000,0,0.127151,0,0.127151
"NC_036842.1",83910000,0,0.0929598,0,0.0929598
"NC_036842.1",83920000,0,0.11024,0,0.11024
"NC_036842.1",83930000,0,0.0958848,0,0.0958848
"NC_036842.1",83940000,0,0.0935038,0,0.0935038
"NC_036842.1",83950000,0,0.038218,0,0.038218
"NC_036842.1",83960000,0,0.0104464,0,0.0104464
"NC_036842.1",83970000,0,0.0188204,0,0.0188204
"NC_036842.1",83980000,0,0.00983202,0,0.00983202
"NC_036842.1",83990000,0,0.0334542,0,0.0334542
"NC_036842.1",8.4e+07,0,0.0385765,0,0.0385765
"NC_036842.1",84010000,0,0.0375941,0,0.0375941
"NC_036842.1",84020000,0,0.0414367,0,0.0414367
"NC_036842.1",84030000,0,0.0327944,0,0.0327944
"NC_036842.1",84040000,0,0.0334816,0,0.0334816
"NC_036842.1",84050000,0,0.0411447,0,0.0411447
"NC_036842.1",84060000,0,0.0621381,0,0.0621381
"NC_036842.1",84070000,0,0.0609255,0,0.0609255
"NC_036842.1",84080000,0.0183012,0.0875869,0,0.0875869
"NC_036842.1",84090000,0.0255198,0.0530006,0,0.0530006
"NC_036842.1",84100000,0.0205577,0.0300371,0,0.0300371
"NC_036842.1",84110000,0.0177272,0.0245783,0,0.0245783
"NC_036842.1",84120000,0.0180898,0.0126487,0,0.0180898
"NC_036842.1",84130000,0.0224507,0,0,0.0224507
"NC_036842.1",84140000,0.0181311,0,0,0.0181311
"NC_036842.1",84150000,0.0117512,0,0,0.0117512
"NC_036842.1",84160000,0.0089245,0,0,0.0089245
"NC_036842.1",84170000,0.0072463,0,0,0.0072463
"NC_036842.1",84180000,0,0,0,0
"NC_036842.1",84190000,0,0,0,0
"NC_036842.1",84200000,0.00439817,0,0,0.00439817
"NC_036842.1",84210000,0.00656849,0,0,0.00656849
"NC_036842.1",84220000,0.00600633,0,0,0.00600633
"NC_036842.1",84230000,0,0.0118304,0,0.0118304
"NC_036842.1",84240000,0,0.00996597,0,0.00996597
"NC_036842.1",84250000,0.00140178,0.0221455,0,0.0221455
"NC_036842.1",84260000,0,0.0339168,0,0.0339168
"NC_036842.1",84270000,0.000771141,0.0488904,0,0.0488904
"NC_036842.1",84280000,0.0109502,0.0671583,0,0.0671583
"NC_036842.1",84290000,0.00974896,0.0729298,0,0.0729298
"NC_036842.1",84300000,0.0108333,0.0988115,0.00125198,0.0988115
"NC_036842.1",84310000,0.0116373,0.116604,0,0.116604
"NC_036842.1",84320000,0.0110246,0.118936,0.0012883,0.118936
"NC_036842.1",84330000,0.0147403,0.0905463,0.00637152,0.0905463
"NC_036842.1",84340000,0.0215054,0.0948306,0.018332,0.0948306
"NC_036842.1",84350000,0.0385458,0.0796181,0.036446,0.0796181
"NC_036842.1",84360000,0.0415226,0.0495691,0.038697,0.0495691
"NC_036842.1",84370000,0.0453178,0.0314274,0.0421954,0.0453178
"NC_036842.1",84380000,0.0434648,0.0119944,0.04073,0.0434648
"NC_036842.1",84390000,0.0444413,0,0.0418478,0.0444413
"NC_036842.1",84400000,0.041051,0,0.0391225,0.041051
"NC_036842.1",84410000,0.0316987,0,0.0367302,0.0367302
"NC_036842.1",84420000,0.0298743,0,0.0309727,0.0309727
"NC_036842.1",84430000,0.0191743,0,0.0199703,0.0199703
"NC_036842.1",84440000,0,0.00163662,0,0.00163662
"NC_036842.1",84450000,0,0.0135113,0,0.0135113
"NC_036842.1",84460000,0,0.028298,0,0.028298
"NC_036842.1",84470000,0,0.0549885,0,0.0549885
"NC_036842.1",84480000,0,0.0608845,0,0.0608845
"NC_036842.1",84490000,0,0.0724863,0,0.0724863
"NC_036842.1",84500000,0,0.0763891,0,0.0763891
"NC_036842.1",84510000,0,0.0750176,0,0.0750176
"NC_036842.1",84520000,0,0.0744378,0,0.0744378
"NC_036842.1",84530000,0,0.0808932,0,0.0808932
"NC_036842.1",84540000,0,0.0582383,0,0.0582383
"NC_036842.1",84550000,0,0.0587305,0,0.0587305
"NC_036842.1",84560000,0,0.0538323,0.00299559,0.0538323
"NC_036842.1",84570000,0,0,0.0166927,0.0166927
"NC_036842.1",84580000,0,0.000374286,0,0.000374286
"NC_036842.1",84590000,0,0,0,0
"NC_036842.1",84600000,0,0,0,0
"NC_036842.1",84610000,0,0,0,0
"NC_036842.1",84620000,0,0,0,0
"NC_036842.1",84630000,0,0,0,0
"NC_036842.1",84640000,0,0,0,0
"NC_036842.1",84650000,0,0,0,0
"NC_036842.1",84660000,0,0,0,0
"NC_036842.1",84670000,0,0,0,0
"NC_036842.1",84680000,0,0,0,0
"NC_036842.1",84690000,0,0,0,0
"NC_036842.1",84700000,0,0,0,0
"NC_036842.1",84710000,0,0,0,0
"NC_036842.1",84720000,0,0,0,0
"NC_036842.1",84730000,0,0,0,0
"NC_036842.1",84740000,0.00291433,0.0036412,0,0.0036412
"NC_036842.1",84750000,0.00125972,0.0163496,0,0.0163496
"NC_036842.1",84760000,0,0.0245856,0,0.0245856
"NC_036842.1",84770000,0.008599,0.0196301,0,0.0196301
"NC_036842.1",84780000,0.00671201,0.0164802,0,0.0164802
"NC_036842.1",84790000,0.00197066,0.0171527,0,0.0171527
"NC_036842.1",84800000,0.00717311,0.0132639,0,0.0132639
"NC_036842.1",84810000,0.00309918,0.0121665,0,0.0121665
