"Name","NCBI","Length","CumLen","LG","LGlength"
"unplaced","NW_019945290.1",65041,1962448025,"LG40",653519791
"unplaced","NW_019945291.1",48245,1962513066,"LG40",653519791
"unplaced","NW_019945292.1",48244,1962561311,"LG40",653519791
"unplaced","NW_019945293.1",62046,1962609555,"LG40",653519791
"unplaced","NW_019945294.1",48194,1962671601,"LG40",653519791
"unplaced","NW_019945295.1",52419,1962719795,"LG40",653519791
"unplaced","NW_019945296.1",88309,1962772214,"LG40",653519791
"unplaced","NW_019945297.1",48128,1962860523,"LG40",653519791
"unplaced","NW_019945298.1",71134,1962908651,"LG40",653519791
"unplaced","NW_019945299.1",48067,1962979785,"LG40",653519791
"unplaced","NW_019945300.1",48062,1963027852,"LG40",653519791
"unplaced","NW_019945301.1",80643,1963075914,"LG40",653519791
"unplaced","NW_019945302.1",47985,1963156557,"LG40",653519791
"unplaced","NW_019945303.1",76472,1963204542,"LG40",653519791
"unplaced","NW_019945304.1",47938,1963281014,"LG40",653519791
"unplaced","NW_019945305.1",49544,1963328952,"LG40",653519791
"unplaced","NW_019945306.1",61195,1963378496,"LG40",653519791
"unplaced","NW_019945307.1",53285,1963439691,"LG40",653519791
"unplaced","NW_019945308.1",47890,1963492976,"LG40",653519791
"unplaced","NW_019945309.1",47866,1963540866,"LG40",653519791
"unplaced","NW_019945310.1",88359,1963588732,"LG40",653519791
"unplaced","NW_019945311.1",47842,1963677091,"LG40",653519791
"unplaced","NW_019945312.1",47839,1963724933,"LG40",653519791
"unplaced","NW_019945313.1",47831,1963772772,"LG40",653519791
"unplaced","NW_019945314.1",67683,1963820603,"LG40",653519791
"unplaced","NW_019945315.1",56603,1963888286,"LG40",653519791
"unplaced","NW_019945316.1",93236,1963944889,"LG40",653519791
"unplaced","NW_019945317.1",54769,1964038125,"LG40",653519791
"unplaced","NW_019945318.1",47795,1964092894,"LG40",653519791
"unplaced","NW_019945319.1",77112,1964140689,"LG40",653519791
"unplaced","NW_019945320.1",47781,1964217801,"LG40",653519791
"unplaced","NW_019945321.1",47780,1964265582,"LG40",653519791
"unplaced","NW_019945322.1",47757,1964313362,"LG40",653519791
"unplaced","NW_019945323.1",47756,1964361119,"LG40",653519791
"unplaced","NW_019945324.1",47736,1964408875,"LG40",653519791
"unplaced","NW_019945325.1",47703,1964456611,"LG40",653519791
"unplaced","NW_019945326.1",47697,1964504314,"LG40",653519791
"unplaced","NW_019945327.1",82248,1964552011,"LG40",653519791
"unplaced","NW_019945328.1",47679,1964634259,"LG40",653519791
"unplaced","NW_019945329.1",50063,1964681938,"LG40",653519791
"unplaced","NW_019945330.1",47673,1964732001,"LG40",653519791
"unplaced","NW_019945331.1",85127,1964779674,"LG40",653519791
"unplaced","NW_019945332.1",47659,1964864801,"LG40",653519791
"unplaced","NW_019945333.1",47654,1964912460,"LG40",653519791
"unplaced","NW_019945334.1",101763,1964960114,"LG40",653519791
"unplaced","NW_019945335.1",57666,1965061877,"LG40",653519791
"unplaced","NW_019945336.1",83492,1965119543,"LG40",653519791
"unplaced","NW_019945337.1",50972,1965203035,"LG40",653519791
"unplaced","NW_019945338.1",47530,1965254007,"LG40",653519791
"unplaced","NW_019945339.1",47508,1965301537,"LG40",653519791
"unplaced","NW_019945340.1",47499,1965349045,"LG40",653519791
"unplaced","NW_019945341.1",64607,1965396544,"LG40",653519791
"unplaced","NW_019945342.1",47461,1965461151,"LG40",653519791
"unplaced","NW_019945343.1",77071,1965508612,"LG40",653519791
"unplaced","NW_019945344.1",47420,1965585683,"LG40",653519791
"unplaced","NW_019945345.1",47380,1965633103,"LG40",653519791
"unplaced","NW_019945346.1",47347,1965680483,"LG40",653519791
"unplaced","NW_019945347.1",53881,1965727830,"LG40",653519791
"unplaced","NW_019945348.1",65293,1965781711,"LG40",653519791
"unplaced","NW_019945349.1",47288,1965847004,"LG40",653519791
"unplaced","NW_019945350.1",47282,1965894292,"LG40",653519791
"unplaced","NW_019945351.1",58238,1965941574,"LG40",653519791
"unplaced","NW_019945352.1",47276,1965999812,"LG40",653519791
"unplaced","NW_019945353.1",93389,1966047088,"LG40",653519791
"unplaced","NW_019945354.1",47251,1966140477,"LG40",653519791
"unplaced","NW_019945355.1",47236,1966187728,"LG40",653519791
"unplaced","NW_019945356.1",47198,1966234964,"LG40",653519791
"unplaced","NW_019945357.1",47190,1966282162,"LG40",653519791
"unplaced","NW_019945358.1",51007,1966329352,"LG40",653519791
"unplaced","NW_019945359.1",106580,1966380359,"LG40",653519791
"unplaced","NW_019945360.1",47110,1966486939,"LG40",653519791
"unplaced","NW_019945361.1",47058,1966534049,"LG40",653519791
"unplaced","NW_019945362.1",66795,1966581107,"LG40",653519791
"unplaced","NW_019945363.1",52350,1966647902,"LG40",653519791
"unplaced","NW_019945364.1",67197,1966700252,"LG40",653519791
"unplaced","NW_019945365.1",70181,1966767449,"LG40",653519791
"unplaced","NW_019945366.1",96743,1966837630,"LG40",653519791
"unplaced","NW_019945367.1",46949,1966934373,"LG40",653519791
"unplaced","NW_019945368.1",52733,1966981322,"LG40",653519791
"unplaced","NW_019945369.1",94165,1967034055,"LG40",653519791
"unplaced","NW_019945370.1",128272,1967128220,"LG40",653519791
"unplaced","NW_019945371.1",97498,1967256492,"LG40",653519791
"unplaced","NW_019945372.1",55544,1967353990,"LG40",653519791
"unplaced","NW_019945373.1",87190,1967409534,"LG40",653519791
"unplaced","NW_019945374.1",66598,1967496724,"LG40",653519791
"unplaced","NW_019945375.1",46851,1967563322,"LG40",653519791
"unplaced","NW_019945376.1",57555,1967610173,"LG40",653519791
"unplaced","NW_019945377.1",70911,1967667728,"LG40",653519791
"unplaced","NW_019945378.1",46754,1967738639,"LG40",653519791
"unplaced","NW_019945379.1",46752,1967785393,"LG40",653519791
"unplaced","NW_019945380.1",46733,1967832145,"LG40",653519791
"unplaced","NW_019945381.1",109190,1967878878,"LG40",653519791
"unplaced","NW_019945382.1",59451,1967988068,"LG40",653519791
"unplaced","NW_019945383.1",104858,1968047519,"LG40",653519791
"unplaced","NW_019945384.1",46686,1968152377,"LG40",653519791
"unplaced","NW_019945385.1",89790,1968199063,"LG40",653519791
"unplaced","NW_019945386.1",54025,1968288853,"LG40",653519791
"unplaced","NW_019945387.1",46666,1968342878,"LG40",653519791
"unplaced","NW_019945388.1",46636,1968389544,"LG40",653519791
"unplaced","NW_019945389.1",46625,1968436180,"LG40",653519791
"unplaced","NW_019945390.1",162255,1968482805,"LG40",653519791
"unplaced","NW_019945391.1",46556,1968645060,"LG40",653519791
"unplaced","NW_019945392.1",69904,1968691616,"LG40",653519791
"unplaced","NW_019945393.1",102576,1968761520,"LG40",653519791
"unplaced","NW_019945394.1",46465,1968864096,"LG40",653519791
"unplaced","NW_019945395.1",78611,1968910561,"LG40",653519791
"unplaced","NW_019945396.1",57785,1968989172,"LG40",653519791
"unplaced","NW_019945397.1",46426,1969046957,"LG40",653519791
"unplaced","NW_019945398.1",104520,1969093383,"LG40",653519791
"unplaced","NW_019945399.1",77527,1969197903,"LG40",653519791
"unplaced","NW_019945400.1",90686,1969275430,"LG40",653519791
"unplaced","NW_019945401.1",46338,1969366116,"LG40",653519791
"unplaced","NW_019945402.1",46288,1969412454,"LG40",653519791
"unplaced","NW_019945403.1",53611,1969458742,"LG40",653519791
"unplaced","NW_019945404.1",46275,1969512353,"LG40",653519791
"unplaced","NW_019945405.1",46254,1969558628,"LG40",653519791
"unplaced","NW_019945406.1",46237,1969604882,"LG40",653519791
"unplaced","NW_019945407.1",46225,1969651119,"LG40",653519791
"unplaced","NW_019945408.1",78270,1969697344,"LG40",653519791
"unplaced","NW_019945409.1",46205,1969775614,"LG40",653519791
"unplaced","NW_019945410.1",109736,1969821819,"LG40",653519791
"unplaced","NW_019945411.1",90423,1969931555,"LG40",653519791
"unplaced","NW_019945412.1",173439,1970021978,"LG40",653519791
"unplaced","NW_019945413.1",46100,1970195417,"LG40",653519791
"unplaced","NW_019945414.1",79114,1970241517,"LG40",653519791
"unplaced","NW_019945415.1",58843,1970320631,"LG40",653519791
"unplaced","NW_019945416.1",46045,1970379474,"LG40",653519791
"unplaced","NW_019945417.1",46042,1970425519,"LG40",653519791
"unplaced","NW_019945418.1",94755,1970471561,"LG40",653519791
"unplaced","NW_019945419.1",126873,1970566316,"LG40",653519791
"unplaced","NW_019945420.1",61963,1970693189,"LG40",653519791
"unplaced","NW_019945421.1",64419,1970755152,"LG40",653519791
"unplaced","NW_019945422.1",55000,1970819571,"LG40",653519791
"unplaced","NW_019945423.1",53046,1970874571,"LG40",653519791
"unplaced","NW_019945424.1",80701,1970927617,"LG40",653519791
"unplaced","NW_019945425.1",45735,1971008318,"LG40",653519791
"unplaced","NW_019945426.1",87942,1971054053,"LG40",653519791
"unplaced","NW_019945427.1",45718,1971141995,"LG40",653519791
"unplaced","NW_019945428.1",73024,1971187713,"LG40",653519791
"unplaced","NW_019945429.1",45662,1971260737,"LG40",653519791
"unplaced","NW_019945430.1",45632,1971306399,"LG40",653519791
"unplaced","NW_019945431.1",88961,1971352031,"LG40",653519791
"unplaced","NW_019945432.1",56887,1971440992,"LG40",653519791
"unplaced","NW_019945433.1",45593,1971497879,"LG40",653519791
"unplaced","NW_019945434.1",54387,1971543472,"LG40",653519791
"unplaced","NW_019945435.1",114215,1971597859,"LG40",653519791
"unplaced","NW_019945436.1",45521,1971712074,"LG40",653519791
"unplaced","NW_019945437.1",176319,1971757595,"LG40",653519791
"unplaced","NW_019945438.1",45474,1971933914,"LG40",653519791
"unplaced","NW_019945439.1",45460,1971979388,"LG40",653519791
"unplaced","NW_019945440.1",45459,1972024848,"LG40",653519791
"unplaced","NW_019945441.1",45456,1972070307,"LG40",653519791
"unplaced","NW_019945442.1",45432,1972115763,"LG40",653519791
"unplaced","NW_019945443.1",45423,1972161195,"LG40",653519791
"unplaced","NW_019945444.1",89524,1972206618,"LG40",653519791
"unplaced","NW_019945445.1",45403,1972296142,"LG40",653519791
"unplaced","NW_019945446.1",53242,1972341545,"LG40",653519791
"unplaced","NW_019945447.1",45346,1972394787,"LG40",653519791
"unplaced","NW_019945448.1",45343,1972440133,"LG40",653519791
"unplaced","NW_019945449.1",77313,1972485476,"LG40",653519791
"unplaced","NW_019945450.1",77223,1972562789,"LG40",653519791
"unplaced","NW_019945451.1",135582,1972640012,"LG40",653519791
"unplaced","NW_019945452.1",93002,1972775594,"LG40",653519791
"unplaced","NW_019945453.1",45186,1972868596,"LG40",653519791
"unplaced","NW_019945454.1",45172,1972913782,"LG40",653519791
"unplaced","NW_019945455.1",45172,1972958954,"LG40",653519791
"unplaced","NW_019945456.1",67135,1973004126,"LG40",653519791
"unplaced","NW_019945457.1",45147,1973071261,"LG40",653519791
"unplaced","NW_019945458.1",45145,1973116408,"LG40",653519791
"unplaced","NW_019945459.1",101879,1973161553,"LG40",653519791
"unplaced","NW_019945460.1",45117,1973263432,"LG40",653519791
"unplaced","NW_019945461.1",45114,1973308549,"LG40",653519791
"unplaced","NW_019945462.1",80098,1973353663,"LG40",653519791
"unplaced","NW_019945463.1",45063,1973433761,"LG40",653519791
"unplaced","NW_019945464.1",45048,1973478824,"LG40",653519791
"unplaced","NW_019945465.1",69854,1973523872,"LG40",653519791
"unplaced","NW_019945466.1",45005,1973593726,"LG40",653519791
"unplaced","NW_019945467.1",44947,1973638731,"LG40",653519791
"unplaced","NW_019945468.1",44932,1973683678,"LG40",653519791
"unplaced","NW_019945469.1",48108,1973728610,"LG40",653519791
"unplaced","NW_019945470.1",71835,1973776718,"LG40",653519791
"unplaced","NW_019945471.1",54787,1973848553,"LG40",653519791
"unplaced","NW_019945472.1",44753,1973903340,"LG40",653519791
"unplaced","NW_019945473.1",44697,1973948093,"LG40",653519791
"unplaced","NW_019945474.1",65843,1973992790,"LG40",653519791
"unplaced","NW_019945475.1",99498,1974058633,"LG40",653519791
"unplaced","NW_019945476.1",61569,1974158131,"LG40",653519791
"unplaced","NW_019945477.1",44677,1974219700,"LG40",653519791
"unplaced","NW_019945478.1",44659,1974264377,"LG40",653519791
"unplaced","NW_019945479.1",101166,1974309036,"LG40",653519791
"unplaced","NW_019945480.1",45968,1974410202,"LG40",653519791
"unplaced","NW_019945481.1",47389,1974456170,"LG40",653519791
"unplaced","NW_019945482.1",44592,1974503559,"LG40",653519791
"unplaced","NW_019945483.1",44592,1974548151,"LG40",653519791
"unplaced","NW_019945484.1",58027,1974592743,"LG40",653519791
"unplaced","NW_019945485.1",67361,1974650770,"LG40",653519791
"unplaced","NW_019945486.1",44503,1974718131,"LG40",653519791
"unplaced","NW_019945487.1",44498,1974762634,"LG40",653519791
"unplaced","NW_019945488.1",44490,1974807132,"LG40",653519791
"unplaced","NW_019945489.1",50613,1974851622,"LG40",653519791
"unplaced","NW_019945490.1",44449,1974902235,"LG40",653519791
"unplaced","NW_019945491.1",65209,1974946684,"LG40",653519791
"unplaced","NW_019945492.1",44412,1975011893,"LG40",653519791
"unplaced","NW_019945493.1",44394,1975056305,"LG40",653519791
"unplaced","NW_019945494.1",128738,1975100699,"LG40",653519791
"unplaced","NW_019945495.1",84776,1975229437,"LG40",653519791
"unplaced","NW_019945496.1",44344,1975314213,"LG40",653519791
"unplaced","NW_019945497.1",67597,1975358557,"LG40",653519791
"unplaced","NW_019945498.1",44317,1975426154,"LG40",653519791
"unplaced","NW_019945499.1",44313,1975470471,"LG40",653519791
"unplaced","NW_019945500.1",71249,1975514784,"LG40",653519791
"unplaced","NW_019945501.1",44302,1975586033,"LG40",653519791
"unplaced","NW_019945502.1",61765,1975630335,"LG40",653519791
"unplaced","NW_019945503.1",61647,1975692100,"LG40",653519791
"unplaced","NW_019945504.1",58187,1975753747,"LG40",653519791
"unplaced","NW_019945505.1",44224,1975811934,"LG40",653519791
"unplaced","NW_019945506.1",90084,1975856158,"LG40",653519791
"unplaced","NW_019945507.1",44161,1975946242,"LG40",653519791
"unplaced","NW_019945508.1",73899,1975990403,"LG40",653519791
"unplaced","NW_019945509.1",119973,1976064302,"LG40",653519791
"unplaced","NW_019945510.1",44122,1976184275,"LG40",653519791
"unplaced","NW_019945511.1",44095,1976228397,"LG40",653519791
"unplaced","NW_019945512.1",44088,1976272492,"LG40",653519791
"unplaced","NW_019945513.1",44087,1976316580,"LG40",653519791
"unplaced","NW_019945514.1",75511,1976360667,"LG40",653519791
"unplaced","NW_019945515.1",44012,1976436178,"LG40",653519791
"unplaced","NW_019945516.1",44001,1976480190,"LG40",653519791
"unplaced","NW_019945517.1",43982,1976524191,"LG40",653519791
"unplaced","NW_019945518.1",71075,1976568173,"LG40",653519791
"unplaced","NW_019945519.1",43972,1976639248,"LG40",653519791
"unplaced","NW_019945520.1",71528,1976683220,"LG40",653519791
"unplaced","NW_019945521.1",43960,1976754748,"LG40",653519791
"unplaced","NW_019945522.1",83075,1976798708,"LG40",653519791
"unplaced","NW_019945523.1",47468,1976881783,"LG40",653519791
"unplaced","NW_019945524.1",43891,1976929251,"LG40",653519791
"unplaced","NW_019945525.1",43820,1976973142,"LG40",653519791
"unplaced","NW_019945526.1",46564,1977016962,"LG40",653519791
"unplaced","NW_019945527.1",43813,1977063526,"LG40",653519791
"unplaced","NW_019945528.1",43805,1977107339,"LG40",653519791
"unplaced","NW_019945529.1",52533,1977151144,"LG40",653519791
"unplaced","NW_019945530.1",99226,1977203677,"LG40",653519791
"unplaced","NW_019945531.1",64522,1977302903,"LG40",653519791
"unplaced","NW_019945532.1",90641,1977367425,"LG40",653519791
"unplaced","NW_019945533.1",43749,1977458066,"LG40",653519791
"unplaced","NW_019945534.1",43732,1977501815,"LG40",653519791
"unplaced","NW_019945535.1",43724,1977545547,"LG40",653519791
"unplaced","NW_019945536.1",44898,1977589271,"LG40",653519791
"unplaced","NW_019945537.1",43648,1977634169,"LG40",653519791
"unplaced","NW_019945538.1",43630,1977677817,"LG40",653519791
"unplaced","NW_019945539.1",98844,1977721447,"LG40",653519791
"unplaced","NW_019945540.1",43604,1977820291,"LG40",653519791
"unplaced","NW_019945541.1",43588,1977863895,"LG40",653519791
"unplaced","NW_019945542.1",69701,1977907483,"LG40",653519791
"unplaced","NW_019945543.1",43561,1977977184,"LG40",653519791
"unplaced","NW_019945544.1",54337,1978020745,"LG40",653519791
"unplaced","NW_019945545.1",43531,1978075082,"LG40",653519791
"unplaced","NW_019945546.1",91559,1978118613,"LG40",653519791
"unplaced","NW_019945547.1",43478,1978210172,"LG40",653519791
"unplaced","NW_019945548.1",43461,1978253650,"LG40",653519791
"unplaced","NW_019945549.1",62788,1978297111,"LG40",653519791
"unplaced","NW_019945550.1",43444,1978359899,"LG40",653519791
"unplaced","NW_019945551.1",72046,1978403343,"LG40",653519791
"unplaced","NW_019945552.1",66102,1978475389,"LG40",653519791
"unplaced","NW_019945553.1",101477,1978541491,"LG40",653519791
"unplaced","NW_019945554.1",54921,1978642968,"LG40",653519791
"unplaced","NW_019945555.1",51109,1978697889,"LG40",653519791
"unplaced","NW_019945556.1",80606,1978748998,"LG40",653519791
"unplaced","NW_019945557.1",66827,1978829604,"LG40",653519791
"unplaced","NW_019945558.1",43233,1978896431,"LG40",653519791
"unplaced","NW_019945559.1",43226,1978939664,"LG40",653519791
"unplaced","NW_019945560.1",43217,1978982890,"LG40",653519791
"unplaced","NW_019945561.1",43185,1979026107,"LG40",653519791
"unplaced","NW_019945562.1",53942,1979069292,"LG40",653519791
"unplaced","NW_019945563.1",61873,1979123234,"LG40",653519791
"unplaced","NW_019945564.1",94704,1979185107,"LG40",653519791
"unplaced","NW_019945565.1",46155,1979279811,"LG40",653519791
"unplaced","NW_019945566.1",43116,1979325966,"LG40",653519791
"unplaced","NW_019945567.1",43105,1979369082,"LG40",653519791
"unplaced","NW_019945568.1",43094,1979412187,"LG40",653519791
"unplaced","NW_019945569.1",46981,1979455281,"LG40",653519791
"unplaced","NW_019945570.1",77388,1979502262,"LG40",653519791
"unplaced","NW_019945571.1",43043,1979579650,"LG40",653519791
"unplaced","NW_019945572.1",43033,1979622693,"LG40",653519791
"unplaced","NW_019945573.1",46030,1979665726,"LG40",653519791
"unplaced","NW_019945574.1",79550,1979711756,"LG40",653519791
"unplaced","NW_019945575.1",42990,1979791306,"LG40",653519791
"unplaced","NW_019945576.1",42989,1979834296,"LG40",653519791
"unplaced","NW_019945577.1",42983,1979877285,"LG40",653519791
"unplaced","NW_019945578.1",42944,1979920268,"LG40",653519791
