NCBI	POS	ID	SB	LB	PL
NC_036850.1	1759582	NC_036850.1_1759582	0.128743	0.120549	0
NC_036850.1	1759584	NC_036850.1_1759584	0.128743	0.120549	0
NC_036850.1	1759608	NC_036850.1_1759608	0.128743	0.120549	0
NC_036850.1	1807759	NC_036850.1_1807759	0.0163842	0.0575468	0
NC_036850.1	1807812	NC_036850.1_1807812	0.0163842	0.0575468	0
NC_036850.1	1807817	NC_036850.1_1807817	0.0163842	0.0575468	0
NC_036850.1	1807967	NC_036850.1_1807967	0.0163842	0.0575468	0
NC_036850.1	1807982	NC_036850.1_1807982	0.0163842	0.0575468	0
NC_036850.1	1807999	NC_036850.1_1807999	0.0163842	0.0575468	0
NC_036850.1	1808008	NC_036850.1_1808008	0.0163842	0.0575468	0
NC_036850.1	1894306	NC_036850.1_1894306	0.0175122	0.0307656	0
NC_036850.1	2735478	NC_036850.1_2735478	0.103992	0.498668	0.247758
NC_036850.1	2817876	NC_036850.1_2817876	0	0.00162436	0
NC_036850.1	3619134	NC_036850.1_3619134	0.115207	0.490307	0.183011
NC_036850.1	3633780	NC_036850.1_3633780	0.17176	0.571364	0.239704
NC_036850.1	3824328	NC_036850.1_3824328	0.0885805	0.451664	0.175453
NC_036850.1	6165287	NC_036850.1_6165287	0.177506	0	0.252304
NC_036850.1	6639758	NC_036850.1_6639758	0	0	0
NC_036850.1	7423769	NC_036850.1_7423769	0.0345119	0.024422	0
NC_036850.1	7552532	NC_036850.1_7552532	0	0.00112203	0.000705429
NC_036850.1	7927186	NC_036850.1_7927186	0.0221691	0	0.0264693
NC_036850.1	8022588	NC_036850.1_8022588	0	0	0
NC_036850.1	8022589	NC_036850.1_8022589	0.00333491	0.00368828	0
NC_036850.1	8022590	NC_036850.1_8022590	0.00690008	0.00517655	0
NC_036850.1	8022592	NC_036850.1_8022592	0	0	0
NC_036850.1	8022595	NC_036850.1_8022595	0.00793406	0	0.00702278
NC_036850.1	8022599	NC_036850.1_8022599	0	0	0.0138493
NC_036850.1	8022602	NC_036850.1_8022602	0	0.00710238	0.0082469
NC_036850.1	8022628	NC_036850.1_8022628	0	0	0
NC_036850.1	8022630	NC_036850.1_8022630	0.0508376	0.00144854	0.000681867
NC_036850.1	8022635	NC_036850.1_8022635	0.00684278	0.00898421	0
NC_036850.1	8022638	NC_036850.1_8022638	0	0	0
NC_036850.1	8044587	NC_036850.1_8044587	0.217816	0	0.263228
NC_036850.1	8044664	NC_036850.1_8044664	0.20495	0	0.28149
NC_036850.1	8586490	NC_036850.1_8586490	0.138106	0	0.154479
NC_036850.1	9313354	NC_036850.1_9313354	0.00869087	0.114016	0.0443562
NC_036850.1	9320476	NC_036850.1_9320476	0.00265573	0	0.00265573
NC_036850.1	9939417	NC_036850.1_9939417	0	0.010455	0
NC_036850.1	10746916	NC_036850.1_10746916	0.00941539	0	0.0121669
NC_036850.1	11885350	NC_036850.1_11885350	0.013202	0	0.0161049
NC_036850.1	11885368	NC_036850.1_11885368	0	0.00260479	0.0467001
NC_036850.1	11885419	NC_036850.1_11885419	0.014799	0	0
NC_036850.1	11885427	NC_036850.1_11885427	0.010966	0.0106428	0
NC_036850.1	12005636	NC_036850.1_12005636	0.0235033	0.00642552	0.0863541
NC_036850.1	12083049	NC_036850.1_12083049	0	0	0
NC_036850.1	12083062	NC_036850.1_12083062	0.00620166	0	0.00922759
NC_036850.1	12469948	NC_036850.1_12469948	0.0628053	0.183513	0.0301841
NC_036850.1	12469985	NC_036850.1_12469985	0.0628053	0.183513	0.0301841
NC_036850.1	12931365	NC_036850.1_12931365	0.0258956	0.014193	0
NC_036850.1	12931369	NC_036850.1_12931369	0.0711219	0.0283472	0
NC_036850.1	12931373	NC_036850.1_12931373	0.0258956	0.014193	0
NC_036850.1	12931379	NC_036850.1_12931379	0.0258956	0.014193	0
NC_036850.1	12931384	NC_036850.1_12931384	0.0258956	0.014193	0
NC_036850.1	12931394	NC_036850.1_12931394	0.0258956	0.014193	0
NC_036850.1	12931400	NC_036850.1_12931400	0.0481767	0.0212543	0
NC_036850.1	12931401	NC_036850.1_12931401	0.0250775	0.0147874	0
NC_036850.1	12931403	NC_036850.1_12931403	0.0258956	0.014193	0
NC_036850.1	12931404	NC_036850.1_12931404	0.0258956	0.014193	0
NC_036850.1	12931454	NC_036850.1_12931454	0.0258956	0.014193	0
NC_036850.1	12931458	NC_036850.1_12931458	0.0258956	0.014193	0
NC_036850.1	12931459	NC_036850.1_12931459	0.0258956	0.014193	0
NC_036850.1	12931465	NC_036850.1_12931465	0.0250775	0.0135559	0
NC_036850.1	12931469	NC_036850.1_12931469	0.0250775	0.0147874	0
NC_036850.1	12931488	NC_036850.1_12931488	0.0267639	0.0160636	0
NC_036850.1	12931505	NC_036850.1_12931505	0.0267639	0.0160636	0
NC_036850.1	12931506	NC_036850.1_12931506	0.0258861	0.0167493	0
NC_036850.1	12931508	NC_036850.1_12931508	0.0267639	0.0160636	0
NC_036850.1	12931541	NC_036850.1_12931541	0.0267639	0.0160636	0
NC_036850.1	12931545	NC_036850.1_12931545	0.0267639	0.0160636	0
NC_036850.1	12931558	NC_036850.1_12931558	0.0267639	0.0160636	0
NC_036850.1	12931559	NC_036850.1_12931559	0.0267639	0.0160636	0
NC_036850.1	12931565	NC_036850.1_12931565	0.0258861	0.0167493	0
NC_036850.1	14383622	NC_036850.1_14383622	0	0.00932836	0.0205527
NC_036850.1	14383637	NC_036850.1_14383637	0	0	0.030472
NC_036850.1	14383643	NC_036850.1_14383643	0	0.00967337	0.00744681
NC_036850.1	15333844	NC_036850.1_15333844	0	0.0133151	0.00237823
NC_036850.1	15333845	NC_036850.1_15333845	0	0.0133151	0.00237823
NC_036850.1	15333904	NC_036850.1_15333904	0	0.0197069	0.0048551
NC_036850.1	15585415	NC_036850.1_15585415	0	0	0
NC_036850.1	15883712	NC_036850.1_15883712	0.0211218	0.043296	0
NC_036850.1	16435073	NC_036850.1_16435073	0	0.0578935	0.0563926
NC_036850.1	16456533	NC_036850.1_16456533	0.0021416	0	0.0021416
NC_036850.1	16838633	NC_036850.1_16838633	0.132411	0.0277898	0.0237526
NC_036850.1	17461277	NC_036850.1_17461277	0	0.0252993	0.00821861
NC_036850.1	17461278	NC_036850.1_17461278	0	0.0019383	0
NC_036850.1	17461284	NC_036850.1_17461284	0	0.0252993	0.00821861
NC_036850.1	17461287	NC_036850.1_17461287	0	0.0019383	0
NC_036850.1	17461288	NC_036850.1_17461288	0	0.000959796	0
NC_036850.1	17461289	NC_036850.1_17461289	0	0.024163	0.00719504
NC_036850.1	17461295	NC_036850.1_17461295	0	0.000959796	0
NC_036850.1	17475803	NC_036850.1_17475803	0	0.0201998	0.0220419
NC_036850.1	17622204	NC_036850.1_17622204	0.00524793	0.00365771	0
NC_036850.1	18157385	NC_036850.1_18157385	0	0.025106	0
NC_036850.1	19775535	NC_036850.1_19775535	0	0	0
NC_036850.1	19938557	NC_036850.1_19938557	0.0851027	0.0310018	0
NC_036850.1	19938558	NC_036850.1_19938558	0.0812454	0.014595	0.00147521
NC_036850.1	19938559	NC_036850.1_19938559	0.0646412	0.0090965	0.00148177
NC_036850.1	19938560	NC_036850.1_19938560	0.109203	0.0392596	0
NC_036850.1	19984204	NC_036850.1_19984204	0.16473	0.0631467	0
NC_036850.1	20039629	NC_036850.1_20039629	0.0811762	0.00931218	0.00808737
NC_036850.1	20039651	NC_036850.1_20039651	0.0389682	0.0167746	0
NC_036850.1	20465895	NC_036850.1_20465895	0	0	0
NC_036850.1	20465897	NC_036850.1_20465897	0	0	0
NC_036850.1	20466006	NC_036850.1_20466006	0	0	0
NC_036850.1	20466011	NC_036850.1_20466011	0	0	0
NC_036850.1	20466012	NC_036850.1_20466012	0	0.00935882	0.00935882
NC_036850.1	20466034	NC_036850.1_20466034	0	0	0
NC_036850.1	20466035	NC_036850.1_20466035	0	0	0
NC_036850.1	20466094	NC_036850.1_20466094	0	0	0
NC_036850.1	20466098	NC_036850.1_20466098	0	0	0
NC_036850.1	20466099	NC_036850.1_20466099	0	0	0
NC_036850.1	20668593	NC_036850.1_20668593	0	0	0
NC_036850.1	20744346	NC_036850.1_20744346	0.866638	0.184777	0.441448
NC_036850.1	21426811	NC_036850.1_21426811	0.019209	0	0.019209
NC_036850.1	21426818	NC_036850.1_21426818	0.0160758	0	0.0160758
NC_036850.1	21426820	NC_036850.1_21426820	0	0.850782	0.850782
NC_036850.1	21426822	NC_036850.1_21426822	0.0985461	0.00810527	0
NC_036850.1	21426824	NC_036850.1_21426824	0	0.773638	0.773638
NC_036850.1	21426825	NC_036850.1_21426825	0.0160372	0	0
NC_036850.1	21426830	NC_036850.1_21426830	0.0474915	0.0111723	0.143674
NC_036850.1	21426831	NC_036850.1_21426831	0	0.773638	0.773638
NC_036850.1	21426832	NC_036850.1_21426832	0.0230179	0	0
NC_036850.1	21426835	NC_036850.1_21426835	0	0.880151	0.880151
NC_036850.1	21426839	NC_036850.1_21426839	0	0.853942	0.853942
NC_036850.1	21426847	NC_036850.1_21426847	0.0458007	0	0
NC_036850.1	21557320	NC_036850.1_21557320	0.202584	0.0357455	0.0448176
NC_036850.1	21724512	NC_036850.1_21724512	0.0051605	0.0898344	0.202146
NC_036850.1	21861615	NC_036850.1_21861615	0	0.13073	0.20559
NC_036850.1	21861620	NC_036850.1_21861620	0	0.00553728	0.0240402
NC_036850.1	21861621	NC_036850.1_21861621	0	0	0.0105882
NC_036850.1	21861623	NC_036850.1_21861623	0	0.138244	0.208843
NC_036850.1	21861625	NC_036850.1_21861625	0	0.124198	0.202262
NC_036850.1	21861635	NC_036850.1_21861635	0	0.12318	0.171505
NC_036850.1	21861636	NC_036850.1_21861636	0	0.110453	0.175127
NC_036850.1	21861643	NC_036850.1_21861643	0	0.13073	0.20559
NC_036850.1	22087843	NC_036850.1_22087843	0	0.212591	0.166373
NC_036850.1	22087848	NC_036850.1_22087848	0	0.220943	0.172415
NC_036850.1	22240044	NC_036850.1_22240044	0.362062	0.0987489	0.041095
NC_036850.1	22240071	NC_036850.1_22240071	0.0261326	0.158185	0.0582467
NC_036850.1	22283561	NC_036850.1_22283561	0.0989716	0.0161943	0.0114146
NC_036850.1	22292032	NC_036850.1_22292032	0	0	0
NC_036850.1	22292058	NC_036850.1_22292058	0.0590032	0.00998409	0.00220262
NC_036850.1	22292062	NC_036850.1_22292062	0.0505098	0.00438393	0.0035011
NC_036850.1	22292095	NC_036850.1_22292095	0.0659852	0.0170653	0.000144927
NC_036850.1	22292173	NC_036850.1_22292173	0.0654363	0.0136436	0.0011723
NC_036850.1	22292207	NC_036850.1_22292207	0.0567976	0.0100499	0.00140595
NC_036850.1	22369482	NC_036850.1_22369482	0.134375	0	0.135607
NC_036850.1	22369507	NC_036850.1_22369507	0.131153	0	0.14542
NC_036851.1	866919	NC_036851.1_866919	0.253901	0	0.296998
NC_036851.1	867002	NC_036851.1_867002	0.253901	0	0.296998
NC_036851.1	867004	NC_036851.1_867004	0.253901	0	0.296998
NC_036851.1	867006	NC_036851.1_867006	0.253901	0	0.296998
NC_036851.1	985599	NC_036851.1_985599	0.272121	0	0.326408
NC_036851.1	985634	NC_036851.1_985634	0.264798	0	0.339272
NC_036851.1	985686	NC_036851.1_985686	0.264798	0	0.339272
NC_036851.1	1072994	NC_036851.1_1072994	0.20609	0	0.237209
NC_036851.1	1126285	NC_036851.1_1126285	0.00108309	0	0
NC_036851.1	2774705	NC_036851.1_2774705	0.00101527	0	0
NC_036851.1	3131916	NC_036851.1_3131916	0	0.0223515	0.00488992
NC_036851.1	4065901	NC_036851.1_4065901	0.0182176	0	0.0361113
NC_036851.1	4066055	NC_036851.1_4066055	0.0182176	0	0.0361113
NC_036851.1	4334323	NC_036851.1_4334323	0.0168312	0.00301037	0.0715333
NC_036851.1	4334336	NC_036851.1_4334336	0.0168312	0.00301037	0.0715333
NC_036851.1	4334405	NC_036851.1_4334405	0.0141122	0.000921263	0.0649505
NC_036851.1	4368505	NC_036851.1_4368505	0	0	0.00480339
NC_036851.1	4368576	NC_036851.1_4368576	0	0.0306827	0.0241311
NC_036851.1	4368727	NC_036851.1_4368727	0.00141533	0.00706897	0.0546321
NC_036851.1	4374509	NC_036851.1_4374509	0.0182192	0	0.0478441
NC_036851.1	4617571	NC_036851.1_4617571	0	0	0
NC_036851.1	4789998	NC_036851.1_4789998	0	0.0612245	0.0872411
NC_036851.1	4790057	NC_036851.1_4790057	0	0.0632772	0.0963953
NC_036851.1	4790059	NC_036851.1_4790059	0	0.0612245	0.0872411
NC_036851.1	5403711	NC_036851.1_5403711	0.0112121	0.0182886	0
NC_036851.1	5406051	NC_036851.1_5406051	0.00557692	0.00965251	0
NC_036851.1	5495189	NC_036851.1_5495189	0	0	0
NC_036851.1	5495192	NC_036851.1_5495192	0	0	0
NC_036851.1	5495193	NC_036851.1_5495193	0	0	0
NC_036851.1	5513454	NC_036851.1_5513454	0	0	0
NC_036851.1	5693809	NC_036851.1_5693809	0	0	0.014909
NC_036851.1	6336971	NC_036851.1_6336971	0	0.0194243	0.0163289
NC_036851.1	6671223	NC_036851.1_6671223	0	0	0
NC_036851.1	6671456	NC_036851.1_6671456	0	0	0
NC_036851.1	6672195	NC_036851.1_6672195	0	0	0
NC_036851.1	6829297	NC_036851.1_6829297	0.00334521	0	0
NC_036851.1	7200293	NC_036851.1_7200293	0.000561618	0	0
NC_036851.1	7505318	NC_036851.1_7505318	0	0.0260428	0.0363086
NC_036851.1	8398882	NC_036851.1_8398882	0.0399658	0	0.00272749
NC_036851.1	10299402	NC_036851.1_10299402	0.0509702	0.00198281	0.00389471
NC_036851.1	10299577	NC_036851.1_10299577	0.0493373	0.00607597	0
NC_036851.1	10365649	NC_036851.1_10365649	0.0784877	0.0447831	0
NC_036851.1	11731339	NC_036851.1_11731339	0	0.00246007	0.0390517
NC_036851.1	11750845	NC_036851.1_11750845	0.049357	0.267929	0.113898
NC_036851.1	11789886	NC_036851.1_11789886	0.0185127	0.189157	0.0803384
NC_036851.1	11790107	NC_036851.1_11790107	0.00972761	0.167956	0.0705961
NC_036851.1	11980196	NC_036851.1_11980196	0.016046	0.0146143	0.0978068
NC_036851.1	12181021	NC_036851.1_12181021	0.00323243	0	0.00186767
NC_036851.1	13041436	NC_036851.1_13041436	0.153324	0.130514	0.501785
NC_036851.1	13086603	NC_036851.1_13086603	0	0	0
NC_036851.1	13086606	NC_036851.1_13086606	0.0153531	0	0
NC_036851.1	13086609	NC_036851.1_13086609	0.0153531	0	0
NC_036851.1	13086619	NC_036851.1_13086619	0.0153531	0	0
NC_036851.1	13678009	NC_036851.1_13678009	0	0	0
NC_036851.1	13757199	NC_036851.1_13757199	0.0365964	0.00858167	0
NC_036851.1	14134113	NC_036851.1_14134113	0	0	0
NC_036851.1	14436507	NC_036851.1_14436507	0.132684	0	0.0604847
NC_036851.1	14447985	NC_036851.1_14447985	0.162646	0	0.0862833
NC_036851.1	14448151	NC_036851.1_14448151	0.17	0.00314181	0.0796225
NC_036851.1	15204838	NC_036851.1_15204838	0.00728494	0	0.0136087
NC_036851.1	15204839	NC_036851.1_15204839	0	0	0
NC_036851.1	15204840	NC_036851.1_15204840	0.00683835	0	0.0115156
NC_036851.1	15204842	NC_036851.1_15204842	0	0	0
NC_036851.1	15204843	NC_036851.1_15204843	0	0	0
NC_036851.1	15204849	NC_036851.1_15204849	0.0140652	0	0
NC_036851.1	15204850	NC_036851.1_15204850	0.00683835	0	0.0115156
NC_036851.1	15204851	NC_036851.1_15204851	0	0	0
NC_036851.1	15204852	NC_036851.1_15204852	0.0140652	0	0
NC_036851.1	15204853	NC_036851.1_15204853	0	0	0
NC_036851.1	15204854	NC_036851.1_15204854	0	0	0
NC_036851.1	15204855	NC_036851.1_15204855	0	0	0
NC_036851.1	15204856	NC_036851.1_15204856	0	0.0106032	0
NC_036851.1	15204857	NC_036851.1_15204857	0	0	0.0168529
NC_036851.1	15204861	NC_036851.1_15204861	0	0.00933575	0
NC_036851.1	15204863	NC_036851.1_15204863	0.00716305	0	0.0115454
NC_036851.1	15204866	NC_036851.1_15204866	0.000735171	0	0
NC_036851.1	15204867	NC_036851.1_15204867	0.00168905	0	0
NC_036851.1	15204868	NC_036851.1_15204868	0.0386663	0.00767104	0
NC_036851.1	15204871	NC_036851.1_15204871	0.00994814	0	0.0323791
NC_036851.1	15204872	NC_036851.1_15204872	0.029761	0	0.0344889
NC_036851.1	15204874	NC_036851.1_15204874	0.0409445	0	0.0241777
NC_036851.1	15250523	NC_036851.1_15250523	0	0.172967	0.136909
NC_036851.1	15301673	NC_036851.1_15301673	0	0.0651964	0.115931
NC_036851.1	16216217	NC_036851.1_16216217	0.102063	0	0.168033
NC_036851.1	16719632	NC_036851.1_16719632	0.0420231	0.123481	6.24014e-05
NC_036851.1	16719789	NC_036851.1_16719789	0.0526868	0.119226	0.390252
NC_036851.1	16719792	NC_036851.1_16719792	0.069846	0.0774463	0.347321
NC_036851.1	16719861	NC_036851.1_16719861	0.00424394	0.0504415	0
NC_036851.1	16719862	NC_036851.1_16719862	0	0	0
NC_036851.1	16719867	NC_036851.1_16719867	0.0167293	0.0121112	0
NC_036851.1	16934665	NC_036851.1_16934665	0.171833	0	0.11376
NC_036851.1	16934668	NC_036851.1_16934668	0.171833	0	0.11376
NC_036851.1	16934893	NC_036851.1_16934893	0.0158001	0.0819252	0.0168438
NC_036851.1	17017896	NC_036851.1_17017896	0.171584	0	0.116469
NC_036851.1	17017899	NC_036851.1_17017899	0.17977	0	0.130827
NC_036851.1	17017900	NC_036851.1_17017900	0.172043	0	0.111934
NC_036851.1	17024739	NC_036851.1_17024739	0	0	0
NC_036851.1	17024762	NC_036851.1_17024762	0	0	0
NC_036851.1	17024763	NC_036851.1_17024763	0	0	0
NC_036851.1	17024766	NC_036851.1_17024766	0	0	0
NC_036851.1	17024775	NC_036851.1_17024775	0	0	0
NC_036851.1	17349822	NC_036851.1_17349822	0.0167525	0.0522454	0.189807
NC_036851.1	17563426	NC_036851.1_17563426	0.0753292	0	0.100823
NC_036851.1	17563766	NC_036851.1_17563766	0.0718484	0	0.101691
NC_036851.1	18646882	NC_036851.1_18646882	0	0	0
NC_036851.1	19097883	NC_036851.1_19097883	0.0132091	0.0229473	0
NC_036851.1	19098149	NC_036851.1_19098149	0.0132091	0.0229473	0
NC_036851.1	19653977	NC_036851.1_19653977	0	0	0
NC_036851.1	19739559	NC_036851.1_19739559	0	0	0
NC_036851.1	19880423	NC_036851.1_19880423	0	0	0
NC_036851.1	19880582	NC_036851.1_19880582	0	0	0
NC_036851.1	20584485	NC_036851.1_20584485	0	0	0
NC_036851.1	20584522	NC_036851.1_20584522	0.0131318	0.0131318	0
NC_036851.1	20584528	NC_036851.1_20584528	0	0	0
NC_036851.1	20785740	NC_036851.1_20785740	0.455514	0.0985155	0.146687
NC_036851.1	20846985	NC_036851.1_20846985	0.440316	0.0851136	0.143717
NC_036851.1	21019984	NC_036851.1_21019984	0.0109172	0.0660181	0.0109172
NC_036851.1	21346785	NC_036851.1_21346785	0.031323	0.0190679	0
NC_036851.1	21464253	NC_036851.1_21464253	0.0227962	0.0160026	0
NC_036851.1	21464254	NC_036851.1_21464254	0.0179788	0.00652351	0
NC_036851.1	21495206	NC_036851.1_21495206	0	0.0280768	0.000822154
NC_036851.1	21788928	NC_036851.1_21788928	0.00578453	0.00488589	0
NC_036851.1	21788945	NC_036851.1_21788945	0.00442738	0.00371369	0
NC_036851.1	21964665	NC_036851.1_21964665	0.054093	0.0687031	0.264771
NC_036851.1	22146789	NC_036851.1_22146789	0.0409972	0.0552912	0.223742
NC_036851.1	22289747	NC_036851.1_22289747	0	0.0160962	0
NC_036851.1	22289842	NC_036851.1_22289842	0	0.01519	0
NC_036851.1	22976588	NC_036851.1_22976588	0	0	0.0115097
NC_036851.1	22993402	NC_036851.1_22993402	0.427897	0	0.407918
NC_036851.1	22993764	NC_036851.1_22993764	0.44847	0.000387907	0.357018
NC_036851.1	23275433	NC_036851.1_23275433	0.403088	0	0.417744
NC_036851.1	23328873	NC_036851.1_23328873	0.419366	0	0.426451
NC_036851.1	24014738	NC_036851.1_24014738	0	0	0
NC_036851.1	24018624	NC_036851.1_24018624	0	0	0
NC_036851.1	24214810	NC_036851.1_24214810	0	0.0745385	0.0745385
NC_036851.1	24214812	NC_036851.1_24214812	0	0.0665434	0.0665434
NC_036851.1	24214813	NC_036851.1_24214813	0	0.062487	0.062487
NC_036851.1	24214825	NC_036851.1_24214825	0.285959	0.0791516	0.00339977
NC_036851.1	24214827	NC_036851.1_24214827	0.246184	0.0903545	0
NC_036851.1	24214830	NC_036851.1_24214830	0.24636	0.0679781	0.00108486
NC_036851.1	24214832	NC_036851.1_24214832	0.24636	0.0679781	0.00108486
NC_036851.1	24214833	NC_036851.1_24214833	0.279859	0.0763105	0.00527299
NC_036851.1	24214843	NC_036851.1_24214843	0.360818	0.105493	0.0159684
NC_036851.1	24214844	NC_036851.1_24214844	0.250607	0.0536479	0.0110034
NC_036851.1	24214845	NC_036851.1_24214845	0.291781	0.0839677	0.00319285
NC_036851.1	25149778	NC_036851.1_25149778	0.252346	0.105955	0.0149926
NC_036851.1	25529726	NC_036851.1_25529726	0.0169303	0	0.006428
NC_036851.1	25678196	NC_036851.1_25678196	0	0.326955	0.266288
NC_036851.1	25818274	NC_036851.1_25818274	0.122541	0.00308725	0.0494647
NC_036851.1	26823857	NC_036851.1_26823857	0.0751042	0.0543372	0.268839
NC_036851.1	26977042	NC_036851.1_26977042	0.0782287	0.426901	0.196471
NC_036851.1	27019559	NC_036851.1_27019559	0.0642606	0	0.0642606
NC_036851.1	27779787	NC_036851.1_27779787	0.10276	0.131319	0.440733
NC_036851.1	27973288	NC_036851.1_27973288	0.00447452	0.000615733	0
NC_036851.1	28327840	NC_036851.1_28327840	0	0	0
NC_036851.1	28489326	NC_036851.1_28489326	0.0704964	0.0919643	0.342405
NC_036851.1	28814405	NC_036851.1_28814405	0.0749383	0.0969684	0.347426
NC_036851.1	28819927	NC_036851.1_28819927	0.0461741	0.0488187	0.255922
NC_036851.1	29270000	NC_036851.1_29270000	0.0440506	0.549585	0.372651
NC_036851.1	29294041	NC_036851.1_29294041	0.00170269	0	0.00170269
NC_036851.1	29971666	NC_036851.1_29971666	0.0324185	9.80764e-05	0.109193
NC_036851.1	30154548	NC_036851.1_30154548	0	0.0285033	0.0285033
NC_036851.1	30154550	NC_036851.1_30154550	0	0.0105426	0.0105426
NC_036851.1	30154551	NC_036851.1_30154551	0	0.0105426	0.0105426
NC_036851.1	30154553	NC_036851.1_30154553	0	0.0362515	0.0362515
NC_036851.1	30154554	NC_036851.1_30154554	0	0.0212179	0.0212179
NC_036851.1	30154556	NC_036851.1_30154556	0	0.0227551	0.0227551
NC_036851.1	30154559	NC_036851.1_30154559	0	0.0212179	0.0212179
NC_036851.1	30154560	NC_036851.1_30154560	0	0.0109995	0.0109995
NC_036851.1	30154562	NC_036851.1_30154562	0	0.0245855	0.0245855
NC_036851.1	30154566	NC_036851.1_30154566	0	0.0109995	0.0109995
NC_036851.1	30154570	NC_036851.1_30154570	0	0.00401971	0.00401971
NC_036851.1	30154579	NC_036851.1_30154579	0	0.0105426	0.0105426
NC_036851.1	30154585	NC_036851.1_30154585	0	0.00475158	0.00475158
NC_036851.1	30154597	NC_036851.1_30154597	0	0.022822	0.022822
NC_036851.1	30154599	NC_036851.1_30154599	0.149061	0.149061	0
NC_036851.1	30154759	NC_036851.1_30154759	0.147553	0.166594	0
NC_036851.1	30154848	NC_036851.1_30154848	0.12606	0.142217	0
NC_036851.1	30296759	NC_036851.1_30296759	0.0849152	0.0952822	0
NC_036851.1	30296784	NC_036851.1_30296784	0.0229687	0.0046657	0.095739
NC_036851.1	31651592	NC_036851.1_31651592	0.0088854	0	0.0159973
NC_036851.1	31651594	NC_036851.1_31651594	0	0	0
NC_036851.1	31651595	NC_036851.1_31651595	0	0	0
NC_036851.1	31651607	NC_036851.1_31651607	0.00941539	0.0596579	0.00368913
NC_036851.1	31651673	NC_036851.1_31651673	0	0	0
NC_036851.1	31743076	NC_036851.1_31743076	0	0	0.0142028
NC_036851.1	32630503	NC_036851.1_32630503	0.263996	0.135271	0.00996862
NC_036851.1	33948401	NC_036851.1_33948401	0.446749	0.0530471	0.203623
NC_036851.1	34573932	NC_036851.1_34573932	0.493404	0.0745487	0.196751
NC_036851.1	34686748	NC_036851.1_34686748	0.445186	0.0606543	0.194889
NC_036851.1	34686749	NC_036851.1_34686749	0.451165	0.0705242	0.182499
NC_036851.1	34904065	NC_036851.1_34904065	0	0.000610912	0
NC_036851.1	34984321	NC_036851.1_34984321	0	0	0
NC_036851.1	34984375	NC_036851.1_34984375	0.00731763	0	0.0228552
NC_036851.1	35159278	NC_036851.1_35159278	0.295613	0.0715312	0.0584534
NC_036851.1	35357610	NC_036851.1_35357610	0.364458	0.147605	0.0324492
NC_036851.1	35400702	NC_036851.1_35400702	0.302042	0.0436212	0.0900572
NC_036851.1	35664806	NC_036851.1_35664806	0.254657	0.110478	0.021155
NC_036851.1	35967189	NC_036851.1_35967189	0.0596562	0.0101226	0.00300195
NC_036851.1	36735360	NC_036851.1_36735360	0.0020374	0.123538	0.0536521
NC_036851.1	36939233	NC_036851.1_36939233	0.0944275	0.0160962	0.0106097
